new_spot_id,rename,RESIDENCE_TIME_MIN,VISIT_AREA_TYPE_CD_1,VISIT_AREA_TYPE_CD_2,VISIT_AREA_TYPE_CD_3,VISIT_AREA_TYPE_CD_4,VISIT_AREA_TYPE_CD_5,VISIT_AREA_TYPE_CD_6,VISIT_AREA_TYPE_CD_7,VISIT_AREA_TYPE_CD_8,REVISIT_INTENTION,RCMDTN_INTENTION
spot_507,아프리카박물관,66.66666666666667,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,missing,3.3333333333333335,3.4444444444444446
spot_508,섯알오름,60.0,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_509,제주아트서커스,80.76923076923077,"문화 시설(공연장, 영화관, 전시관 등)","테마시설(놀이공원, 워터파크)",missing,missing,missing,missing,missing,missing,4.115384615384615,4.269230769230769
spot_510,비양도등대,50.0,자연관광지,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,4.666666666666667,4.666666666666667
spot_511,성이시돌아트샵열두제자,30.0,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_512,본초족욕,60.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,4.333333333333333,4.333333333333333
spot_513,봉봉감귤체험농장,60.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,4.666666666666667,4.666666666666667
spot_516,저지예술정보화마을,40.0,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,missing,4.0,4.333333333333333
spot_517,제주오름승마랜드,52.5,체험 활동 관광지,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,4.5,5.0
spot_519,선녀와나무꾼 테마공원,77.5,"테마시설(놀이공원, 워터파크)",missing,missing,missing,missing,missing,missing,missing,3.5833333333333335,3.9166666666666665
spot_520,김서프제주,131.25,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,4.25,4.125
spot_521,하효항,105.0,자연관광지,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",체험 활동 관광지,missing,missing,missing,missing,missing,3.75,3.75
spot_522,추사유배지,37.5,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,missing,4.125,4.375
spot_523,서프앤조이,195.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,4.5,4.5
spot_524,제주커피박물관 바움,45.0,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,missing,4.333333333333333,4.333333333333333
spot_527,잃어버린 마을 죽성 새장밧,30.0,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_529,용두암해수랜드,120.0,"테마시설(놀이공원, 워터파크)",missing,missing,missing,missing,missing,missing,missing,4.666666666666667,4.333333333333333
spot_532,고배기 동산,30.0,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,missing,2.0,2.0
spot_533,도두몰,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,3.5,3.5
spot_534,혼인지,40.90909090909091,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",자연관광지,missing,missing,missing,missing,missing,missing,3.6363636363636362,3.6363636363636362
spot_535,비양봉,60.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_536,갯갓다리,30.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_537,논짓물해수족욕카페,54.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,3.8,4.0
spot_540,제주 종달리전망대,30.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,4.0,4.5
spot_544,수월봉전망대,40.90909090909091,자연관광지,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)","산책로, 둘레길 등",missing,missing,missing,missing,missing,4.090909090909091,4.090909090909091
spot_545,선물고팡 제주공항점,40.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_546,끌로드아트홀,300.0,"문화 시설(공연장, 영화관, 전시관 등)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_547,서프블루,150.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,4.333333333333333,4.333333333333333
spot_549,삼양방파제,60.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_550,섭지코지전망대,30.0,"산책로, 둘레길 등","역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,4.333333333333333,4.333333333333333
spot_553,송당무끈모루,34.0,자연관광지,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,3.4,3.8666666666666667
spot_554,터진목,30.0,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,missing,3.5,4.5
spot_557,엉불턱 우도전망대,30.0,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_558,미령이네감귤체험농장,60.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_559,초콜릿랜드,90.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,4.0,3.5
spot_560,우도팔경동굴보트,30.0,체험 활동 관광지,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,4.5,4.5
spot_561,편백나무숲,30.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_562,선물고팡 협재점,40.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,3.6666666666666665,4.0
spot_563,제주로컬 썸제주,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,4.4,4.6
spot_564,서복공원,20.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,3.3333333333333335,3.6666666666666665
spot_565,한동리 해맞이 해안로,30.0,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_566,송당승마장,45.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",체험 활동 관광지,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_567,골프존카운티 오라,0.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_568,삼성혈,43.63636363636363,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",자연관광지,missing,missing,missing,missing,missing,missing,3.8636363636363638,4.136363636363637
spot_569,베케,50.0,자연관광지,"테마시설(놀이공원, 워터파크)",체험 활동 관광지,missing,missing,missing,missing,missing,5.0,5.0
spot_571,오션트래블러,60.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_572,우도올레보트,41.25,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",체험 활동 관광지,missing,missing,missing,missing,missing,missing,4.625,4.75
spot_575,대왕산,60.0,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_576,우도해양도립공원,135.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,4.75,4.75
spot_577,모슬포중앙시장,42.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,2.6,3.6
spot_578,연동연대,30.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_579,퍼시픽리솜 요트투어샹그릴라,80.0,체험 활동 관광지,"산책로, 둘레길 등",자연관광지,missing,missing,missing,missing,missing,3.6666666666666665,4.0
spot_580,안녕성산,35.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,4.333333333333333,4.333333333333333
spot_582,물의도시 베니스랜드,60.0,자연관광지,체험 활동 관광지,"테마시설(놀이공원, 워터파크)","역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)","문화 시설(공연장, 영화관, 전시관 등)",missing,missing,missing,3.3333333333333335,4.166666666666667
spot_583,귤향체험농장,30.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,3.5,4.0
spot_584,유채꽃프라자,68.0,자연관광지,"산책로, 둘레길 등","상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,4.133333333333334,4.266666666666667
spot_585,정물오름,56.25,체험 활동 관광지,자연관광지,"산책로, 둘레길 등",missing,missing,missing,missing,missing,3.75,3.75
spot_586,가시리마을4.3길센터,45.0,"문화 시설(공연장, 영화관, 전시관 등)","역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,5.0,4.0
spot_587,이호체험배낚시,120.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_589,케이제주씨워킹,90.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_590,개똥이네농장,120.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_593,쇠물깍,30.0,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",자연관광지,missing,missing,missing,missing,missing,missing,3.5,4.0
spot_594,제주밭담테마공원,15.0,"테마시설(놀이공원, 워터파크)",missing,missing,missing,missing,missing,missing,missing,2.75,2.5
spot_595,용마마을,41.25,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,missing,4.375,4.25
spot_597,디자인에이비,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,1.0,3.0
spot_598,한수리방파제,30.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_599,표선해수욕장 야영장,60.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_600,어승생승마장,50.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_601,박수기정,43.84615384615385,자연관광지,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,4.0,4.153846153846154
spot_602,캐슬렉스제주,255.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_603,설문대여성문화센터,70.0,"문화 시설(공연장, 영화관, 전시관 등)",missing,missing,missing,missing,missing,missing,missing,3.6666666666666665,3.3333333333333335
spot_604,하영담아,90.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,4.0,4.5
spot_605,신산공원,90.0,지역 축제/행사,자연관광지,"산책로, 둘레길 등","테마시설(놀이공원, 워터파크)",체험 활동 관광지,missing,missing,missing,4.214285714285714,4.0
spot_606,엉내공원,30.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_607,현애원&카페이스틀리,60.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,4.5,4.5
spot_608,한림항,45.0,자연관광지,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,4.5,4.5
spot_609,논짓물해변,56.666666666666664,자연관광지,missing,missing,missing,missing,missing,missing,missing,4.222222222222222,4.222222222222222
spot_611,감귤따기체험장,60.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_612,새미동산,75.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,3.5,3.5
spot_613,도련감귤나무숲,73.33333333333333,체험 활동 관광지,자연관광지,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_615,인생네컷 제주인생트레일러점,30.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,2.0,3.0
spot_616,입산봉,30.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_617,서귀포예술의전당,65.21739130434783,"문화 시설(공연장, 영화관, 전시관 등)","역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,4.130434782608695,4.260869565217392
spot_618,크랙온,120.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_619,우도사람들렌트,30.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_620,곱뜨락아띠,180.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_621,두모방파제,40.0,자연관광지,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,4.666666666666667,4.0
spot_622,검은오름,30.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_623,종달리 고망난돌 쉼터,40.0,자연관광지,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,4.0,4.0
spot_624,라인업서프 하도,240.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_625,그림포레스트,30.0,"문화 시설(공연장, 영화관, 전시관 등)",missing,missing,missing,missing,missing,missing,missing,4.0,5.0
spot_626,서귀포층 패류화석산지,30.0,자연관광지,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,3.0,3.0
spot_628,큰노꼬메오름,124.28571428571429,자연관광지,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,4.571428571428571,5.0
spot_629,제주돌문화공원,76.0,자연관광지,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,4.6,4.8
spot_631,제주기념품가게 올레파머스 함덕,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_633,군산오름 등산로 입구,45.0,"산책로, 둘레길 등",자연관광지,missing,missing,missing,missing,missing,missing,3.8333333333333335,3.8333333333333335
spot_634,서귀포자연휴양림,110.76923076923077,자연관광지,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,3.923076923076923,4.461538461538462
spot_635,왕이메오름,62.72727272727273,체험 활동 관광지,자연관광지,"산책로, 둘레길 등",missing,missing,missing,missing,missing,4.090909090909091,4.181818181818182
spot_636,신례천생태로2코스,150.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_637,루트서프,270.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",체험 활동 관광지,missing,missing,missing,missing,missing,missing,3.5,3.5
spot_640,해녀의태왁,60.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,2.0,3.0
spot_643,황개천교,30.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,4.0,3.0
spot_644,대수산봉,60.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,4.333333333333333,4.333333333333333
spot_645,여문영아리,90.0,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,missing,3.0,4.0
spot_646,제주삼양동유적,30.0,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,missing,3.5,4.0
spot_647,저지예술인마을,45.0,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,missing,4.0,3.5
spot_650,저지오름,84.0,"산책로, 둘레길 등",자연관광지,missing,missing,missing,missing,missing,missing,3.6,3.8
spot_651,헌마공신 김만일기념관,30.0,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,missing,2.0,3.0
spot_652,팜파스 갈대정원,38.57142857142857,자연관광지,missing,missing,missing,missing,missing,missing,missing,3.142857142857143,3.142857142857143
spot_653,흑돼지거리,20.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,3.6666666666666665,3.6666666666666665
spot_656,삼다수목장,60.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",체험 활동 관광지,"산책로, 둘레길 등",missing,missing,missing,missing,missing,4.666666666666667,5.0
spot_657,박물관은살아있다 제주중문점,75.0,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,missing,3.7,3.8
spot_658,보름왓메밀밭,84.0,자연관광지,체험 활동 관광지,missing,missing,missing,missing,missing,missing,3.6,3.8
spot_659,제주사월,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,4.4,4.4
spot_660,굿다이버,30.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_663,물영아리,66.92307692307692,"산책로, 둘레길 등",자연관광지,missing,missing,missing,missing,missing,missing,4.076923076923077,4.230769230769231
spot_668,수풍석뮤지엄,66.0,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,missing,3.6,3.8
spot_670,남도리쉼터,22.5,"산책로, 둘레길 등",자연관광지,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_671,숨도,87.0,"테마시설(놀이공원, 워터파크)","역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,3.9,4.0
spot_673,아일랜드조이,90.0,"문화 시설(공연장, 영화관, 전시관 등)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_675,제주거울미로 이상한나라의 앨리스,42.0,"문화 시설(공연장, 영화관, 전시관 등)",체험 활동 관광지,missing,missing,missing,missing,missing,missing,1.6,2.4
spot_676,북촌환해장성,30.0,자연관광지,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,3.3333333333333335,4.0
spot_677,한라생태숲,84.0,자연관광지,"테마시설(놀이공원, 워터파크)",지역 축제/행사,체험 활동 관광지,missing,missing,missing,missing,3.8666666666666667,4.2
spot_678,돈내코계곡,50.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,4.666666666666667,4.333333333333333
spot_679,하효쇠소깍해변,51.666666666666664,자연관광지,"산책로, 둘레길 등",체험 활동 관광지,missing,missing,missing,missing,missing,4.111111111111111,4.277777777777778
spot_680,세리월드,55.714285714285715,"레저/스포츠 관련 시설(스키, 카트, 수상레저)","테마시설(놀이공원, 워터파크)",missing,missing,missing,missing,missing,missing,3.0,3.142857142857143
spot_681,플레이인더박스 제주,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,2.0,3.0
spot_682,거슨세미오름,90.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,3.0,2.5
spot_684,비양도망대,34.61538461538461,자연관광지,missing,missing,missing,missing,missing,missing,missing,4.230769230769231,4.3076923076923075
spot_685,영락리 방파제,40.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_688,파인더웨이브,240.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_689,섭지방파제,30.0,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_690,백록담,90.0,자연관광지,"산책로, 둘레길 등","역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,4.444444444444445,4.777777777777778
spot_691,서문공설시장,42.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,3.8,4.0
spot_692,우도정원,39.0,"테마시설(놀이공원, 워터파크)",자연관광지,"문화 시설(공연장, 영화관, 전시관 등)",체험 활동 관광지,missing,missing,missing,missing,3.3,3.6
spot_693,족은노꼬메오름,70.0,"산책로, 둘레길 등",자연관광지,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_696,윈썸제주,90.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_698,퍼시픽리솜 마린스테이지,75.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)","문화 시설(공연장, 영화관, 전시관 등)","테마시설(놀이공원, 워터파크)",체험 활동 관광지,missing,missing,missing,missing,4.0,4.0
spot_699,마보기,60.0,자연관광지,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,3.3333333333333335,4.0
spot_701,서부두명품횟집거리,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_702,영주산,96.66666666666667,자연관광지,missing,missing,missing,missing,missing,missing,missing,4.555555555555555,4.666666666666667
spot_704,마린뷰티,60.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_706,제주조천스위스마을,72.0,"산책로, 둘레길 등","상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,3.3333333333333335,3.4
spot_707,사진놀이터,66.66666666666667,"문화 시설(공연장, 영화관, 전시관 등)",체험 활동 관광지,"테마시설(놀이공원, 워터파크)",missing,missing,missing,missing,missing,3.5555555555555554,4.111111111111111
spot_708,식산봉,48.0,자연관광지,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,4.6,4.6
spot_709,오르머,45.0,체험 활동 관광지,자연관광지,missing,missing,missing,missing,missing,missing,4.0,4.25
spot_710,매오름,80.0,"산책로, 둘레길 등",체험 활동 관광지,자연관광지,missing,missing,missing,missing,missing,4.333333333333333,4.666666666666667
spot_711,아뮤제,60.0,"문화 시설(공연장, 영화관, 전시관 등)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_713,제주통일관,90.0,"문화 시설(공연장, 영화관, 전시관 등)",missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_714,쇠소깍제트보트,52.5,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,4.5,4.5
spot_715,상효원튤립축제,90.0,지역 축제/행사,missing,missing,missing,missing,missing,missing,missing,4.5,4.5
spot_717,오늘은카트레이싱,48.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,4.2,4.0
spot_720,신천목장,45.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_721,컨테이너야드협재타운,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,2.0,3.0
spot_722,칠성로쇼핑거리,77.14285714285714,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,3.9285714285714284,3.7857142857142856
spot_723,제주시산림조합 나무시장,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_724,한남시험림탐방,170.0,"산책로, 둘레길 등",자연관광지,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_725,보내다제주,30.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,3.0,4.0
spot_726,우도성산유람선,0.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_727,포토이즘박스 제주연동점,30.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_728,롯데스카이힐 제주CC,360.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_729,홍조단괴해빈,50.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,4.333333333333333,4.333333333333333
spot_730,큰바리메,36.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,3.6,3.6
spot_731,태웃개,96.0,자연관광지,체험 활동 관광지,missing,missing,missing,missing,missing,missing,4.9,4.9
spot_732,바램,75.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,3.5,4.0
spot_734,아라리오뮤지엄 동문모텔2,60.0,"문화 시설(공연장, 영화관, 전시관 등)",missing,missing,missing,missing,missing,missing,missing,4.5,4.5
spot_736,제주애퐁당 쇠소깍점,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_737,관덕정,31.666666666666668,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)","산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,3.8333333333333335,3.888888888888889
spot_738,김택화미술관,60.0,"문화 시설(공연장, 영화관, 전시관 등)",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_739,제주웨이브서핑,150.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_740,탐라승마장,37.5,체험 활동 관광지,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,2.0,2.0
spot_741,화순 곶자왈생태탐방숲길,54.0,자연관광지,체험 활동 관광지,"산책로, 둘레길 등",missing,missing,missing,missing,missing,4.6,4.8
spot_743,산지천갤러리,30.0,"문화 시설(공연장, 영화관, 전시관 등)",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_747,동한두기,30.0,자연관광지,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,4.333333333333333,4.333333333333333
spot_748,하모체육공원,30.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_749,상동포구,30.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_750,예래팜 창천점,60.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,4.333333333333333,4.666666666666667
spot_753,하례감귤체험농장,60.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,4.454545454545454,4.454545454545454
spot_755,거린사슴 전망대,32.5,자연관광지,missing,missing,missing,missing,missing,missing,missing,3.9166666666666665,4.25
spot_756,황우지해안열두굴,60.0,자연관광지,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,4.0,4.5
spot_758,강정천,75.0,자연관광지,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,4.25,4.25
spot_759,해거름마을공원 인증센터,25.714285714285715,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,4.571428571428571,4.571428571428571
spot_761,타이거탱크 힐링파크,75.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,4.5,4.5
spot_762,김녕바닷길,40.0,자연관광지,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,4.0,4.0
spot_763,제주귤향기,60.0,"상업지구(거리, 시장, 쇼핑시설)",체험 활동 관광지,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_767,국제리더스클럽,48.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",체험 활동 관광지,missing,missing,missing,missing,missing,missing,3.8,4.8
spot_768,제주왕감귤체험농장,60.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,4.5,4.5
spot_769,더마파크 더마카트,60.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,2.5,3.0
spot_771,우리들컨트리클럽,390.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_772,애월환해장성,0.0,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,missing,2.0,2.0
spot_773,세리승마,30.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,2.0,2.0
spot_774,조안베어뮤지엄,60.0,"문화 시설(공연장, 영화관, 전시관 등)",missing,missing,missing,missing,missing,missing,missing,3.0,4.0
spot_775,위호텔 야외수영장,150.0,"테마시설(놀이공원, 워터파크)",missing,missing,missing,missing,missing,missing,missing,4.5,4.5
spot_777,서우봉 일몰지,30.0,자연관광지,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,5.0,5.0
