spot_id,관광지,평균 상주시간(분),재방문비율,재방문의향점수,평균 동반자수,자연관광지,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)","문화 시설(공연장, 영화관, 전시관 등)","상업지구(거리, 시장, 쇼핑시설)","레저/스포츠 관련 시설(스키, 카트, 수상레저)","테마시설(놀이공원, 워터파크)","산책로, 둘레길 등",지역 축제/행사,체험 활동 관광지
spot_974,언더워터스쿠버,220,0.666666667,5,1,0,0,0,0,1,0,0,0,0
spot_978,제주허브동산,74.28571429,0.047619048,4.047619048,1.222222222,1,0,1,0,0,1,0,0,1
spot_979,조천읍도서관,30,0,4,0,0,0,1,0,0,0,0,0,0
spot_982,별방진,35.29411765,0.235294118,3.588235294,0.909090909,1,1,0,0,0,0,0,0,0
spot_984,제주오름ATV,120,0,5,1,0,0,0,0,1,0,0,0,0
spot_985,고근산 산책로,60,0,4.5,1.5,0,0,0,0,0,0,1,0,0
spot_987,금호리조트 제주아쿠아나,195,0,4.333333333,3,0,0,0,0,0,1,0,0,0
spot_990,공천포,30,1,5,0,1,0,0,0,0,0,0,0,0
spot_991,그리스신화박물관,76.66666667,0.111111111,3,2.166666667,0,1,0,0,0,0,0,0,0
spot_992,올티스,90,0,4,1.5,0,0,0,0,0,0,0,0,1
spot_993,이룸갤러리,70,0,3,0,0,0,1,0,0,0,0,0,0
spot_994,문화공간비수기,150,1,5,0,0,0,1,0,0,0,0,0,0
spot_995,아프리카박물관,66.66666667,0.222222222,3.333333333,1.888888889,0,1,0,0,0,0,0,0,0
spot_997,옹포,60,0,3,0,1,0,0,0,0,0,0,0,0
spot_999,섯알오름,60,0,5,1,0,1,0,0,0,0,0,0,0
spot_1001,제주아트서커스,80.76923077,0.115384615,4.115384615,2.25,0,0,1,0,0,1,0,0,0
spot_1002,비양도등대,50,0,4.666666667,1.666666667,1,0,0,0,0,0,1,0,0
spot_1005,본초족욕,60,0,4.333333333,1.5,0,0,0,0,0,0,0,0,1
spot_1006,하멜상선전시관,35,0.166666667,3.666666667,2.5,0,0,1,0,0,0,0,0,0
spot_1009,봉봉감귤체험농장,60,0,4.666666667,1.333333333,0,0,0,0,0,0,0,0,1
spot_1011,제주오쿠다 2호점,60,0,5,1,0,0,0,0,0,0,0,0,1
spot_1012,덴드리,52.5,0,4.25,2.75,0,0,0,0,0,0,0,0,1
spot_1013,닭머르해안길 1코스,38,0,3.933333333,1.642857143,1,0,0,0,0,0,1,0,0
spot_1014,저지예술정보화마을,40,0,4,0.666666667,0,0,0,0,0,0,1,0,0
spot_1015,제주오름승마랜드,52.5,0.25,4.5,2.5,0,0,0,0,1,0,0,0,1
spot_1016,듬뿍토스트,30,0,3,0,0,0,0,1,0,0,0,0,0
spot_1020,선녀와나무꾼 테마공원,77.5,0.166666667,3.583333333,3.181818182,0,0,0,0,0,1,0,0,0
spot_1021,김서프제주,131.25,0.125,4.25,0.857142857,0,0,0,0,1,0,0,0,0
spot_1022,하효항,80,0,3.666666667,1.333333333,1,0,0,0,1,0,0,0,0
spot_1024,해변산책,55.71428571,0.285714286,4.571428571,1.571428571,0,0,0,0,0,0,1,0,0
spot_1025,추사유배지,37.5,0.125,4.125,0.8,0,1,0,0,0,0,0,0,0
spot_1027,서프앤조이,195,0.5,4.5,0.5,0,0,0,0,1,0,0,0,0
spot_1028,제주커피박물관 바움,45,0.166666667,4.333333333,0.6,0,1,0,0,0,0,0,0,0
spot_1031,공백,72,0,3.2,1.75,0,0,1,0,0,0,0,0,0
spot_1032,취다선 티앤메디테이션,90,0.333333333,4.333333333,0,0,0,0,0,1,0,0,0,1
spot_1033,제주 유리의성,60,0.5,4,3,0,0,0,0,0,1,0,0,1
spot_1035,한거리푸줏간,70,0,4.333333333,0.5,0,0,0,1,0,0,0,0,0
spot_1036,용두암해수랜드,120,0.333333333,4.666666667,1.666666667,0,0,0,0,0,1,0,0,0
spot_1037,머큐어앰배서더 제주,100,0,5,3,0,0,0,0,1,0,0,0,0
spot_1038,함덕해수욕장 도로,60,1,5,7,1,0,0,0,0,0,0,0,0
spot_1041,도두몰,30,0,3.5,1,0,0,0,1,0,0,0,0,0
spot_1044,곽금8경버들못,90,0,4,0,0,0,0,0,0,0,1,0,0
spot_1047,혼인지,40.90909091,0.363636364,3.636363636,1.625,1,1,0,0,0,0,0,0,0
spot_1051,논짓물해수족욕카페,54,0,3.8,1,0,0,0,0,0,0,0,0,1
spot_1052,일과리해안도로,30,0,4.5,1,1,0,0,0,0,0,1,0,0
spot_1053,위미항활어회센터,30,0,5,1,0,0,0,1,0,0,0,0,0
spot_1055,제주 종달리전망대,30,0,4,2,1,0,0,0,0,0,0,0,0
spot_1057,대한불교조계종천왕사,38.57142857,0.071428571,3.571428571,1.181818182,1,1,0,0,0,0,0,0,1
spot_1058,수망다원,90,0,4,4,0,0,0,0,0,0,0,0,1
spot_1059,수월봉전망대,40.90909091,0.272727273,4.090909091,1.6,1,1,0,0,0,0,1,0,0
spot_1061,선물고팡 제주공항점,40,0,4,1.666666667,0,0,0,1,0,0,0,0,0
spot_1063,끌로드아트홀,300,1,5,0,0,0,1,0,0,0,0,0,0
spot_1064,서프블루,150,0,4.333333333,1.5,0,0,0,0,1,0,0,0,0
spot_1072,다이소 제주애월점,22.5,0.5,3.25,2,0,0,0,1,0,0,0,0,0
spot_1073,신도리 노을해안로,0,0,5,0,1,0,0,0,0,0,0,0,0
spot_1075,올레길 7코스일부(올레여행자센터- 법환포구)),120,0,5,1,0,0,0,0,0,0,1,0,0
spot_1080,섭지코지전망대,30,0,4.333333333,0.666666667,0,1,0,0,0,0,1,0,0
spot_1085,송당무끈모루,34,0.133333333,3.4,1.090909091,1,0,0,0,0,0,1,0,0
spot_1087,터진목,30,0,3.5,0,0,1,0,0,0,0,0,0,0
spot_1090,제일떡집,30,1,5,1,0,0,0,1,0,0,0,0,0
spot_1092,성산일출봉 인증센터,20,0,4.666666667,1,0,0,0,0,0,0,0,0,1
spot_1095,엉불턱 우도전망대,30,0,3,1,0,0,0,0,0,0,1,0,0
spot_1096,미령이네감귤체험농장,60,0,4,1,0,0,0,0,0,0,0,0,1
spot_1097,초콜릿랜드,90,0,4,2,0,0,0,0,0,0,0,0,1
spot_1100,우도팔경동굴보트,30,0,4.5,2.5,0,0,0,0,1,0,0,0,1
spot_1109,제주로컬 썸제주,30,0,4.4,1,0,0,0,1,0,0,0,0,0
spot_1111,서울야시장,30,0,3,0,0,0,0,1,0,0,0,0,0
spot_1112,서복공원,20,0,3.333333333,0,1,0,0,0,0,0,0,0,0
spot_1115,한동리 해맞이 해안로,30,0,5,0,0,0,0,0,0,0,1,0,0
spot_1116,화순곶자왈탐방로 입구,60,0,4,1,1,0,0,0,0,0,0,0,0
spot_1117,송당승마장,45,0,3,1.5,0,0,0,0,1,0,0,0,1
spot_1118,골프존카운티 오라,0,0,5,0,0,0,0,0,1,0,0,0,0
spot_1119,삼성혈,43.63636364,0.227272727,3.863636364,0.642857143,1,1,0,0,0,0,0,0,0
spot_1124,베케,50,0.666666667,5,1,1,0,0,0,0,1,0,0,1
spot_1125,제주드림타워,60,0,3.5,0.75,0,0,1,1,0,0,0,0,0
spot_955,누웨마루거리,56.66666667,0.333333333,3.888888889,0.625,0,0,0,1,0,0,0,0,0
spot_1130,구좌읍 해변도로,30,0,3,7,1,0,0,0,0,0,0,0,0
spot_1134,우도올레보트,41.25,0,4.625,2.5,0,0,0,0,1,0,0,0,1
spot_1135,서귀포기적의도서관,150,0,4,4,0,0,1,0,0,0,0,0,0
spot_1138,짱죽 제주점,30,0,3,3,0,0,0,1,0,0,0,0,0
spot_1145,모슬포중앙시장,42,0.2,2.6,1.5,0,0,0,1,0,0,0,0,0
spot_1147,한라산둘레길 천아숲길,98.57142857,0,4.142857143,1.166666667,1,0,0,0,0,0,1,0,0
spot_1148,함덕돌핀레져,60,0,5,1,0,0,0,0,1,0,0,0,0
spot_1150,연동연대,30,0,5,0,1,0,0,0,0,0,0,0,0
spot_1151,퍼시픽리솜 요트투어샹그릴라,80,0.333333333,3.666666667,2,1,0,0,0,0,0,1,0,1
spot_1152,리틀비틀키즈카페 서귀포점,60,1,4,3,0,0,0,0,0,0,0,0,1
spot_1154,안녕성산,35,0,4.333333333,1.166666667,1,0,0,0,0,0,0,0,0
spot_1155,고씨주택,30,0,3.333333333,0,0,1,0,0,0,0,0,0,0
spot_1159,물의도시 베니스랜드,60,0,3.333333333,1,1,1,1,0,0,1,0,0,1
spot_1162,귤향체험농장,30,0,3.5,0,0,0,0,0,0,0,0,0,1
spot_1163,유채꽃프라자,68,0.333333333,4.133333333,1.923076923,1,0,0,1,0,0,1,0,0
spot_1164,정물오름,56.25,0,3.75,2.857142857,1,0,0,0,0,0,1,0,1
spot_1165,형제해안도로,45,0.375,4.625,0.8,1,0,0,0,0,0,1,0,0
spot_1166,가시리마을4.3길센터,60,0,5,0,0,0,1,0,0,0,0,0,0
spot_1168,이호체험배낚시,120,0,5,1,0,0,0,0,0,0,0,0,1
spot_1169,민트카페&스튜디오,90,0.5,4,2.5,0,0,1,0,0,0,0,0,1
spot_1174,개똥이네농장,120,0,5,4,0,0,0,0,0,0,0,0,1
spot_1176,제주남문교회,180,0,4,3,0,1,0,0,0,0,0,0,0
spot_1178,제주칠성로,45,0.166666667,3.333333333,1.333333333,0,0,0,1,0,0,1,0,0
spot_1179,올레길 3-A코스(온평-표선 올레),80,0.333333333,3.666666667,0,0,0,0,0,0,0,1,0,0
spot_1180,쇠물깍,30,0,3.5,2,1,1,0,0,0,0,0,0,0
spot_1184,제주밭담테마공원,15,0,2.75,0,0,0,0,0,0,1,0,0,0
spot_1186,세화오일장,30,0,3,1,0,0,0,1,0,0,0,0,0
spot_1189,한라산둘레길 안내센터,165,0,4.5,1.5,1,0,0,0,0,0,1,0,0
spot_1190,용마마을,41.25,0,4.375,1.166666667,0,0,0,0,0,0,1,0,0
spot_1192,하멜,30,0,4,3,0,0,0,1,0,0,0,0,0
spot_1194,송악산 인증센터,22.5,0,4.75,0.5,0,0,0,0,0,0,0,0,1
spot_1196,한수리방파제,30,0,5,1,1,0,0,0,0,0,0,0,0
spot_1197,서귀포항,129,0.7,4.1,5.1,1,0,0,0,1,0,1,1,0
spot_1200,표선해수욕장 야영장,60,0,5,1,1,0,0,0,0,0,0,0,0
spot_1201,해안도로입구 금릉동쪽방면,60,1,5,3,0,0,0,0,0,0,1,0,0
spot_1202,김만덕객주,30,0,4,0,0,1,0,0,0,0,0,0,0
spot_1203,어승생승마장,50,0,4,1.5,0,0,0,0,0,0,0,0,1
spot_1204,신세계사이먼 제주프리미엄전문점,57.27272727,0.545454545,3.848484848,1.48,0,0,0,1,0,0,0,0,0
spot_1210,박수기정,43.84615385,0.153846154,4,0.875,1,0,0,0,0,0,1,0,0
spot_1212,캐슬렉스제주,255,0,4,5,0,0,0,0,1,0,0,0,0
spot_1216,설문대여성문화센터,70,0.666666667,3.666666667,3,0,0,1,0,0,0,0,0,0
spot_1217,하영담아,90,0,4,2.5,0,0,0,0,0,0,0,0,1
spot_1218,신산공원,90,0.357142857,4.214285714,0.769230769,1,0,0,0,0,1,1,1,1
spot_1220,엉내공원,30,0,3,1,1,0,0,0,0,0,0,0,0
spot_1221,현애원&카페이스틀리,60,0,4.5,0,0,0,0,0,0,0,0,0,1
spot_1222,한림항,45,0.5,4.5,1,1,0,0,0,0,0,1,0,0
spot_1224,논짓물해변,56.66666667,0.333333333,4.222222222,0.571428571,1,0,0,0,0,0,0,0,0
spot_1225,탑동수산시장,90,0,5,2.5,0,0,0,1,0,0,0,0,0
spot_1227,서광서리마을운동장,300,0,5,0,0,0,0,0,0,0,0,1,0
spot_1228,5.16도로숲터널,30,0,4,1,1,0,0,0,0,0,0,0,0
spot_1233,새미동산,75,0,3.5,2,0,0,0,0,0,0,0,0,1
spot_1235,성산일출도서관,75,0,4.5,3,0,0,1,0,0,0,0,0,0
spot_1236,도련감귤나무숲,73.33333333,0,4,1.875,1,0,0,0,0,0,0,0,1
spot_1238,서광동리곶자왈생태탐방로,82.5,0,4.75,1.5,1,0,0,0,0,0,1,0,0
spot_1241,서귀포예술의전당,60,0.272727273,4.090909091,0.5,0,1,1,0,0,0,0,0,0
spot_1242,크랙온,150,0,5,1,0,0,0,0,0,0,0,0,1
spot_1243,우도사람들렌트,30,0,4,2,0,0,0,0,1,0,0,0,0
spot_1244,곱뜨락아띠,180,0,5,1,0,0,0,0,0,0,0,0,1
spot_1245,두모방파제,40,0,4.666666667,0.5,1,0,0,0,0,0,1,0,0
spot_1253,종달리 고망난돌 쉼터,40,0,4,0.5,1,0,0,0,0,0,1,0,0
spot_1255,쇠소깍 인증센터,22.5,0,4.75,0.5,0,0,0,0,0,0,0,0,1
spot_1259,라인업서프 하도,240,0,5,1,0,0,0,0,1,0,0,0,0
spot_1260,그림포레스트,30,0,4,1,0,0,1,0,0,0,0,0,0
spot_1264,농업회사법인고도농원,150,0,5,3,0,0,0,0,1,0,0,0,0
spot_1265,서귀포층 패류화석산지,30,0,3,1.5,1,1,0,0,0,0,0,0,0
spot_1266,올레길 7-1코스(월드컵경기장-서귀포 올레),127.5,0,4,0,0,0,0,0,0,0,1,0,0
spot_1267,휘닉스제주,70,0.333333333,5,9,1,0,0,0,1,0,0,0,1
spot_1268,큰노꼬메오름,124.2857143,0,4.571428571,0.5,1,0,0,0,0,0,1,0,0
spot_1269,우도해양도립공원,170,0.333333333,5,2,1,0,0,0,0,0,0,0,0
spot_1270,제주돌문화공원,77.14285714,0.071428571,4.571428571,2.75,1,0,0,0,0,0,0,0,0
spot_1272,구피풋,45,0,3.5,3.5,0,0,0,1,0,0,0,0,1
spot_1278,HAN컬렉션,30,0,4.5,1.5,0,0,0,1,0,0,0,0,0
spot_1280,윗세오름,218.5714286,0,4.571428571,0.6,1,0,0,0,0,0,1,0,0
spot_1282,한라산영실,255,0.333333333,4.833333333,1.166666667,1,0,0,0,0,0,1,0,0
spot_1283,CGV 제주,100,0.333333333,3.333333333,0,0,0,1,0,0,0,0,0,0
spot_1284,신창풍차전기자전거,60,0,5,1,0,0,0,0,1,0,0,0,0
spot_1286,군산오름 등산로 입구,42,0.2,4,1.333333333,1,0,0,0,0,0,1,0,0
spot_1287,서귀포자연휴양림,125.4545455,0,3.909090909,0.818181818,1,0,0,0,0,0,1,0,0
spot_1288,왕이메,60,0,4.75,0.666666667,1,0,0,0,0,0,1,0,1
spot_1291,루트서프,270,0.5,3.5,1,0,0,0,0,1,0,0,0,1
spot_1292,라라라,30,0,4,3,0,0,0,1,0,0,0,0,0
spot_1293,동법사,30,0,3,1,0,1,0,0,0,0,0,0,0
spot_1297,그랜드 하얏트 제주 수영장,75,0.5,5,1.5,0,0,0,0,0,1,0,0,0
spot_1303,모퉁이옷장,30,0,2,0.5,0,0,0,1,0,0,0,0,0
spot_1305,해동,90,0,5,0,0,0,0,0,0,0,1,0,0
spot_1306,대수산봉,60,0,4.333333333,1.666666667,1,0,0,0,0,0,0,0,0
spot_1307,오설록티뮤지엄 서광차밭,30,0.25,3.5,2,1,0,0,0,0,0,0,0,0
spot_1312,제주삼양동유적,30,0,3.5,0,0,1,0,0,0,0,0,0,0
spot_1313,막둥이해녀복순이네,30,0,5,0,0,0,0,0,0,0,0,0,1
spot_1314,저지예술인마을,45,0,4,2,0,0,0,0,0,0,1,0,0
spot_1317,한림면 수원리 일대,240,0,5,1,0,0,0,0,0,0,1,0,0
spot_1319,아일랜드스톤,240,0,5,1,0,0,0,1,0,0,0,0,0
spot_1322,명월국민학교,90,0,5,2,0,0,0,0,0,0,0,0,1
spot_1323,저지오름,84,0.2,3.6,1.8,1,0,0,0,0,0,1,0,0
spot_1329,팜파스 갈대정원,40,0,3,1,1,0,0,0,0,0,0,0,0
spot_1333,비밀의화원스튜디오,60,0,5,1,0,0,0,0,0,0,0,0,1
spot_1334,흑돼지거리,20,0,3.666666667,0,0,0,0,1,0,0,0,0,0
spot_1335,동복 해녀해산물직판장,60,0,5,0,0,1,0,0,0,0,0,0,0
spot_1336,캘리소프트서브 올레시장점,30,0,5,10,0,0,0,1,0,0,0,0,0
spot_1340,삼다수목장,60,0.666666667,4.666666667,2,0,0,0,0,1,0,1,0,1
spot_1341,박물관은살아있다 제주중문점,75,0.3,3.7,1.2,0,1,0,0,0,0,0,0,0
spot_1345,보름왓메밀밭,84,0,3.6,1,1,0,0,0,0,0,0,0,1
spot_1348,서귀포 잠수정,180,0,5,4,0,0,0,0,1,0,0,0,0
spot_1349,퍼시픽리솜 더클리프카페&펍,45,0,3,1.5,1,0,0,0,0,0,0,0,1
spot_1350,제주사월,30,0.2,4.4,1.25,0,0,0,1,0,0,0,0,0
spot_1351,올레길 10코스(화순-모슬포 올레),73.84615385,0.153846154,4.384615385,0.923076923,0,0,0,0,0,0,1,0,0
spot_1354,동홍힐링사우나,60,0,4,1,0,0,0,1,0,0,0,0,0
spot_1355,바이크제주,30,0.333333333,2.333333333,0,0,0,0,0,1,0,0,0,0
spot_1357,물영아리,63,0,4,0.7,1,0,0,0,0,0,1,0,0
spot_1358,늘벗펜션앞 등대,30,0,5,5,0,0,0,0,0,0,1,0,0
spot_1359,걸리버여행기,20,0.166666667,4.5,3.75,0,0,0,0,1,0,0,0,1
spot_1360,케이팝스타코인노래방,60,0,4,1,0,0,0,0,0,0,0,0,1
spot_1363,산방산둘레길,30,0,3,3,0,0,0,0,0,0,1,0,0
spot_1367,고산성당,420,1,5,1,0,1,0,0,0,0,0,0,0
spot_1370,수풍석박물관,70,0,2.666666667,0.333333333,0,1,0,0,0,0,0,0,0
spot_1371,서부농업기술센터,41.25,0.125,3.875,2.125,0,0,1,0,0,0,0,0,0
spot_1372,남도리쉼터,22.5,0,4,2.666666667,1,0,0,0,0,0,1,0,0
spot_1373,숨도,83.33333333,0.111111111,3.888888889,1.5,0,0,0,0,0,1,0,0,0
spot_1378,천하육회 시청점,60,0,4,0,0,0,0,1,0,0,0,0,0
spot_1382,나이브,120,0,5,0,0,0,0,1,0,0,0,0,0
spot_1383,아일랜드조이,90,0,5,3,0,0,1,0,0,0,0,0,0
spot_1385,제주거울미로 이상한나라의 앨리스,42,0.2,1.6,3,0,0,1,0,0,0,0,0,1
spot_1388,포도호텔,60,0.5,4.5,2,0,0,1,0,0,0,0,0,1
spot_1389,씨에스호텔앤리조트,210,0,5,0,0,1,0,0,0,0,0,0,0
spot_1391,북촌환해장성,30,0,3.333333333,1.333333333,1,1,0,0,0,0,0,0,0
spot_1392,한라생태숲,84,0.066666667,3.866666667,1.666666667,1,0,0,0,0,1,0,1,1
spot_1393,돈내코계곡,50,0.333333333,4.666666667,1.5,1,0,0,0,0,0,0,0,0
spot_1395,다인오세아노호텔 루프탑ARA,90,0,5,3,0,0,0,0,1,0,0,0,0
spot_1396,하효쇠소깍해변,52.94117647,0.117647059,4.117647059,2.125,1,0,0,0,0,0,1,0,1
spot_1397,세리월드,55.71428571,0,3,2.142857143,0,0,0,0,1,1,0,0,0
spot_1399,제주국제공항 JDC면세점,50,0.533333333,4.4,1.454545455,0,0,0,1,0,0,0,0,0
spot_1400,가는길에공방,30,0,3,2,0,0,0,1,0,0,0,0,0
spot_1401,드르쿰다 in성산,0,0,5,0,0,0,0,0,0,0,0,0,1
spot_1404,거슨세미오름,90,0,3,1.5,1,0,0,0,0,0,0,0,0
spot_1407,타라타전동킥보드,30,1,5,1,0,0,0,0,1,0,0,0,0
spot_1409,비양도망대,34.61538462,0.230769231,4.230769231,2.333333333,1,0,0,0,0,0,0,0,0
spot_1415,황우지해안,64,0.266666667,4.066666667,0.846153846,1,0,0,0,0,0,0,0,1
spot_1417,어리목휴게소,90,0,5,0,1,0,0,0,0,0,0,0,0
spot_1418,영락리 방파제,40,0.333333333,5,1,1,0,0,0,0,0,0,0,0
spot_1419,제주한잔세화,0,0,4,0,0,0,0,1,0,0,0,0,0
spot_1420,테리베리스,30,0,5,1,0,0,0,1,0,0,0,0,0
spot_1425,파인더웨이브,240,0,4,1,0,0,0,0,1,0,0,0,0
spot_1426,한동리 해변,60,1,4,0,0,0,0,0,1,0,0,0,0
spot_1427,섭지방파제,30,0,5,0,0,0,0,0,0,0,1,0,0
spot_1429,탑텐 제주연삼점,60,1,5,1,0,0,0,1,0,0,0,0,0
spot_1430,백록담,90,0.111111111,4.444444444,1,1,1,0,0,0,0,1,0,0
spot_1432,서문공설시장,42,0.2,3.8,2.25,0,0,0,1,0,0,0,0,0
spot_1440,우도정원,39,0.1,3.3,1.555555556,1,0,1,0,0,1,0,0,1
spot_1443,족은노꼬메오름,70,0,4,0.5,1,0,0,0,0,0,1,0,0
spot_1451,윈썸제주,90,0,4,1,0,0,0,0,0,0,0,0,1
spot_1454,퍼스트짐 신서귀포점,0,0,4,0,0,0,0,0,1,0,0,0,0
spot_1459,퍼시픽리솜 마린스테이지,75,0,4,2.5,0,0,1,0,1,1,0,0,1
spot_1460,마보기,75,0,3.5,0.5,1,0,0,0,0,0,1,0,0
spot_1461,카페베트로,105,0.5,5,3,0,0,0,0,0,0,0,0,1
spot_1463,서부두명품횟집거리,30,0,5,1,0,0,0,1,0,0,0,0,0
spot_1467,영주산,96.66666667,0.111111111,4.555555556,0.25,1,0,0,0,0,0,0,0,0
spot_1470,금악성당,30,0.5,5,1.5,0,1,0,0,0,0,0,0,0
spot_1471,마린뷰티,60,0,5,1,0,0,0,0,0,0,0,0,1
spot_1472,노형슈퍼,60,0,4,9,0,0,1,0,0,0,0,0,0
spot_1473,면형의집,30,1,5,0,0,1,0,0,0,0,0,0,0
spot_1474,제주스위스마을,37.5,0,3,0.75,0,0,0,0,0,0,1,0,0
spot_1477,사진놀이터,66.66666667,0.111111111,3.555555556,1.444444444,0,0,1,0,0,1,0,0,1
spot_1479,식산봉,48,0.2,4.6,1.5,1,0,0,0,0,0,1,0,0
spot_1480,제주하늘을날다 체험비행장소,120,0,3,0,0,0,0,0,0,0,0,0,1
spot_1483,열방교회,150,1,5,3,1,0,0,0,0,0,0,0,0
spot_1484,매오름,80,0,4.333333333,1.5,1,0,0,0,0,0,1,0,1
spot_1486,아뮤제,60,0,5,0,0,0,1,0,0,0,0,0,0
spot_1487,제주월드컵경기장,105,0.25,3.625,1,0,0,0,0,1,0,0,0,0
spot_1490,선흘리 1893,60,0,5,1,1,0,0,0,0,0,0,0,0
spot_1491,농업회사법인마미포유,30,0,4,5,0,0,0,1,0,0,0,0,0
spot_1495,쇠소깍제트보트,50,0,4.333333333,2.5,0,0,0,0,1,0,0,0,0
spot_1496,상효원튤립축제,90,0,4.5,0.5,0,0,0,0,0,0,0,1,0
spot_1497,싱싱잇,90,0,5,0,0,0,0,1,0,0,0,0,0
spot_1499,오늘은카트레이싱,48,0,4.2,2.333333333,0,0,0,0,1,0,0,0,0
spot_1501,탑동해안로,30,0,3.5,0,0,0,0,0,0,0,1,0,0
spot_1505,카페 귤한가,85,0,4.5,2.4,0,0,0,1,0,0,0,0,0
spot_1506,닭머르해안길,30,0,5,1,1,0,0,0,0,0,0,0,0
spot_1509,성산포수협 활어위판센터,30,1,4,2,0,0,0,1,0,0,0,0,0
spot_1511,블루하와이리조트,240,1,5,3,0,0,0,0,0,0,0,1,0
spot_1512,신천목장,45,0,5,1,1,0,0,0,0,0,0,0,0
spot_1513,컨테이너야드협재타운,30,0,2,1,0,0,0,1,0,0,0,0,0
spot_1514,칠성로쇼핑거리,77.14285714,0.5,3.928571429,0.5,0,0,0,1,0,0,0,0,0
spot_1515,제주시산림조합 나무시장,30,0,4,0,0,0,0,1,0,0,0,0,0
spot_1516,한남시험림탐방,170,0,5,0.5,1,0,0,0,0,0,1,0,0
spot_1517,보내다제주,30,0,3,0,0,0,0,0,0,0,0,0,1
spot_1520,우도성산유람선,0,1,5,1,0,0,0,0,1,0,0,0,0
spot_1527,홍조단괴해빈,50,0.333333333,4.333333333,1,1,0,0,0,0,0,0,0,0
spot_1528,큰바리메,30,0,3.25,1.666666667,1,0,0,0,0,0,0,0,0
spot_1531,태웃개,96,0.2,4.9,1.444444444,1,0,0,0,0,0,0,0,1
spot_1532,바램,75,0,3.5,2,0,0,0,0,0,0,0,0,1
spot_1534,아라리오뮤지엄 동문모텔2,60,0,4.5,0,0,0,1,0,0,0,0,0,0
spot_1535,애브리바디빈티지 우먼,30,0,5,1,0,0,0,1,0,0,0,0,0
spot_1536,제주애퐁당 쇠소깍점,30,0,3,1,0,0,0,1,0,0,0,0,0
spot_1537,관덕정,31.66666667,0.111111111,3.833333333,0.333333333,0,1,0,0,0,0,1,0,0
spot_1540,김택화미술관,60,0.25,4,5,0,0,1,0,0,0,0,0,0
spot_1542,탐라승마장,37.5,0,2,1.75,0,0,0,0,1,0,0,0,1
spot_1543,화순 곶자왈생태탐방숲길,54,0.4,4.6,1,1,0,0,0,0,0,1,0,1
spot_1544,생각하는정원,60,0,3.5,3.4,1,0,1,0,0,1,0,0,0
spot_1548,산지천갤러리,30,0.5,4,0,0,0,1,0,0,0,0,0,0
spot_1552,마농토스트,30,0,5,1,0,0,0,1,0,0,0,0,0
spot_1557,미깡창고,83.33333333,0,4.555555556,1.285714286,0,0,0,0,0,0,0,0,1
spot_1562,카페글렌코,60,0.111111111,3.666666667,2.375,0,0,1,0,0,0,1,0,1
spot_1565,애니멀고파크 제주신화월드점,30,0,5,2,0,0,0,0,0,0,0,0,1
spot_1566,동한두기,30,0.666666667,4.333333333,0.333333333,1,0,0,0,0,0,1,0,0
spot_1568,가파도상동포구 대합실,30,0,5,0,1,0,0,0,0,0,0,0,0
spot_1569,예래팜 창천점,60,0,4.333333333,2.333333333,0,0,0,0,0,0,0,0,1
spot_1574,꽃길만걷차 산방산점,30,0,3,5,0,0,0,0,0,0,0,0,1
spot_1575,곽지 해수욕장,150,0,5,1,1,0,0,0,0,0,0,0,0
spot_1578,하효살롱협동조합,52.5,0,4.25,6.333333333,0,0,0,0,0,0,0,0,1
spot_1580,하례감귤체험농장,60,0,4.454545455,2.375,0,0,0,0,0,0,0,0,1
spot_1581,성읍녹차마을 영농조합법인,60,0,4.5,0,1,0,0,0,0,0,0,0,0
spot_1584,거린사슴 전망대,32.5,0.166666667,3.916666667,1.444444444,1,0,0,0,0,0,0,0,0
spot_1585,황우지해안열두굴,60,0.5,4,1,1,1,0,0,0,0,0,0,0
spot_1588,스누피가든 입구,180,0,5,2,0,0,0,0,0,1,0,0,1
spot_1590,서귀포 테니스장,120,0,5,1,0,0,0,0,1,0,0,0,0
spot_1591,강정천,90,0.333333333,4,1.666666667,1,0,0,0,0,0,0,0,0
spot_1596,한라산 탐라대피소,0,0,4,1,0,0,0,0,0,0,1,0,0
spot_1597,해거름마을공원 인증센터,25.71428571,0.142857143,4.571428571,0.666666667,0,0,0,0,0,0,0,0,1
spot_1598,무드,30,0,4,0,0,0,0,1,0,0,0,0,0
spot_1599,타이거탱크 힐링파크,75,0,4.5,2.5,0,0,0,0,0,0,0,0,1
spot_1603,새미은총의동산,60,0.5,4.5,2,0,1,0,0,0,0,0,0,0
spot_1605,만춘서점,30,0,4,0,0,0,0,1,0,0,0,0,0
spot_1607,놀빛바다호,180,0,5,1.5,0,0,0,0,0,0,0,0,1
spot_1608,국제리더스클럽,48,0,3.8,1,0,0,0,0,1,0,0,0,1
spot_1611,제주왕감귤체험농장,60,0,4.5,3,0,0,0,0,0,0,0,0,1
spot_1616,과수원피스,120,0,4.5,1,0,0,0,0,0,0,0,0,1
spot_1617,어보브앤비욘드,30,0,3,3,0,0,0,1,0,0,0,0,0
spot_1618,우리들컨트리클럽,390,0,5,2,0,0,0,0,1,0,0,0,0
spot_1623,샤넬 제주팝업부티크,30,0,5,0,0,0,0,1,0,0,0,0,0
