iter	Passed	Remaining
1136	71981	34946
1137	72042	34881
1138	72105	34818
1139	72162	34751
1140	72223	34687
1141	72301	34631
1142	72366	34568
1143	72444	34512
1144	72507	34449
1145	72574	34387
1146	72632	34321
1147	72696	34258
1148	72751	34191
1149	72805	34123
1150	72871	34061
1151	72937	33999
1152	73007	33939
1153	73084	33882
1154	73140	33815
1155	73213	33756
1156	73273	33691
1157	73329	33625
1158	73384	33557
1159	73431	33487
1160	73493	33423
1161	73555	33359
1162	73623	33298
1163	73688	33235
1164	73752	33172
1165	73815	33109
1166	73876	33045
1167	73928	32976
1168	73993	32913
1169	74051	32848
1170	74146	32799
1171	74235	32747
1172	74296	32682
1173	74365	32622
1174	74429	32559
1175	74497	32497
1176	74562	32435
1177	74625	32371
1178	74693	32310
1179	74754	32245
1180	74821	32183
1181	74879	32118
1182	74942	32054
1183	75003	31990
1184	75087	31936
1185	75169	31880
1186	75234	31817
1187	75295	31753
1188	75362	31691
1189	75425	31627
1190	75484	31562
1191	75546	31498
1192	75616	31438
1193	75674	31372
1194	75768	31321
1195	75834	31259
1196	75890	31193
1197	75957	31131
1198	76021	31068
1199	76078	31001
1200	76136	30936
1201	76191	30869
1202	76267	30811
1203	76328	30746
1204	76392	30683
1205	76452	30619
1206	76513	30554
1207	76587	30495
1208	76661	30436
1209	76727	30373
1210	76789	30310
1211	76858	30248
1212	76928	30187
1213	76987	30122
1214	77054	30060
1215	77111	29994
1216	77179	29933
1217	77275	29882
1218	77420	29850
1219	77484	29787
1220	77542	29721
1221	77612	29660
1222	77671	29595
1223	77736	29532
1224	77802	29469
1225	77858	29403
1226	77933	29344
1227	78002	29282
1228	78065	29219
1229	78122	29152
1230	78181	29087
1231	78239	29022
1232	78319	28964
1233	78401	28908
1234	78464	28844
1235	78525	28780
1236	78586	28715
1237	78641	28648
1238	78705	28585
1239	78767	28521
1240	78832	28458
1241	78892	28393
1242	78959	28331
1243	79015	28265
1244	79073	28199
1245	79135	28135
1246	79201	28072
1247	79264	28009
1248	79325	27944
1249	79388	27881
1250	79468	27823
1251	79529	27759
1252	79584	27692
1253	79669	27636
1254	79729	27571
1255	79794	27508
1256	79863	27447
1257	79922	27382
1258	79982	27317
1259	80041	27252
1260	80103	27188
1261	80161	27122
1262	80224	27059
1263	80279	26992
1264	80369	26937
1265	80453	26881
1266	80537	26824
1267	80594	26758
1268	80669	26699
1269	80733	26635
1270	80797	26572
1271	80863	26509
1272	80922	26444
1273	80986	26381
1274	81053	26318
1275	81114	26254
1276	81176	26189
1277	81235	26124
1278	81297	26060
1279	81358	25996
1280	81416	25931
1281	81499	25873
1282	81581	25816
1283	81642	25751
1284	81699	25686
1285	81750	25618
1286	81809	25553
1287	81868	25488
1288	81929	25424
1289	82024	25370
1290	82094	25308
1291	82193	25255
1292	82246	25189
1293	82312	25126
1294	82380	25063
1295	82447	25001
1296	82519	24940
1297	82641	24894
1298	82713	24833
1299	82782	24771
1300	82882	24718
1301	83007	24672
1302	83079	24611
1303	83139	24546
1304	83202	24482
1305	83271	24420
1306	83339	24357
1307	83410	24296
1308	83475	24232
1309	83586	24182
1310	83662	24122
1311	83741	24062
1312	83799	23997
1313	83864	23933
1314	83926	23869
1315	83995	23807
1316	84058	23743
1317	84125	23680
1318	84192	23617
1319	84256	23553
1320	84314	23488
1321	84376	23423
1322	84433	23357
1323	84494	23293
1324	84560	23230
1325	84617	23164
1326	84681	23100
1327	84788	23048
1328	84857	22986
1329	84920	22922
1330	84981	22857
1331	85047	22794
1332	85117	22731
1333	85186	22669
1334	85264	22609
1335	85328	22545
1336	85398	22483
1337	85460	22419
1338	85522	22354
1339	85588	22291
1340	85649	22226
1341	85710	22162
1342	85778	22099
1343	85933	22058
1344	85995	21994
1345	86061	21930
1346	86114	21864
1347	86181	21801
1348	86235	21734
1349	86297	21670
1350	86360	21606
1351	86426	21542
1352	86486	21477
1353	86548	21413
1354	86624	21352
1355	86686	21288
1356	86745	21223
1357	86806	21158
1358	86863	21092
1359	86919	21026
1360	87003	20967
1361	87058	20901
1362	87116	20836
1363	87175	20771
1364	87231	20705
1365	87286	20639
1366	87345	20574
1367	87413	20511
1368	87479	20448
1369	87539	20383
1370	87604	20319
1371	87669	20256
1372	87729	20191
1373	87791	20126
1374	87850	20061
1375	87912	19997
1376	87982	19934
1377	88085	19879
1378	88142	19814
1379	88201	19749
1380	88271	19686
1381	88334	19622
1382	88402	19559
1383	88474	19497
1384	88544	19435
1385	88620	19373
1386	88686	19310
1387	88773	19251
1388	88838	19187
1389	88899	19122
1390	88964	19059
1391	89029	18995
1392	89096	18932
1393	89186	18873
1394	89250	18809
1395	89312	18745
1396	89427	18691
1397	89522	18634
1398	89598	18573
1399	89677	18511
1400	89760	18451
1401	89867	18396
1402	89927	18331
1403	89985	18266
1404	90041	18200
1405	90101	18135
1406	90162	18070
1407	90248	18011
1408	90315	17947
1409	90388	17885
1410	90455	17821
1411	90554	17764
1412	90620	17700
1413	90690	17637
1414	90765	17575
1415	90829	17511
1416	90889	17446
1417	90959	17383
1418	91016	17318
1419	91080	17253
1420	91145	17190
1421	91300	17142
1422	91362	17078
1423	91471	17022
