TRAVEL_ID,spot_id,DGSTFN
d_d002305,spot_24,4.0
d_d008987,spot_3910,5.0
a_a003788,spot_1334,5.0
d_d001016,spot_777,4.0
d_d009223,spot_533,4.0
d_d002048,spot_790,5.0
d_d009769,spot_286,5.0
d_d002029,spot_33,5.0
d_d003675,spot_3168,4.0
d_d002808,spot_415,4.0
d_d009374,spot_43,4.0
d_d003574,spot_115,5.0
d_d001247,spot_21,4.0
d_d002744,spot_305,5.0
d_d010462,spot_156,5.0
d_d001305,spot_75,4.0
d_d001841,spot_89,5.0
d_d007112,spot_81,5.0
d_d009437,spot_69,5.0
d_d003470,spot_580,4.0
d_d003199,spot_265,4.0
d_d007388,spot_209,5.0
d_d006679,spot_1351,5.0
d_d000770,spot_360,5.0
d_d010354,spot_817,4.0
d_d005909,spot_197,3.0
d_d010266,spot_156,4.0
d_d010159,spot_119,3.0
d_d004509,spot_932,3.0
d_d009259,spot_1974,5.0
d_d000469,spot_149,4.0
d_d010108,spot_39,5.0
d_d002446,spot_54,3.0
c_c001010,spot_134,3.0
d_d000572,spot_1307,4.0
d_d001432,spot_250,5.0
d_d002574,spot_149,2.0
d_d003344,spot_3917,3.0
d_d001879,spot_209,4.0
d_d009284,spot_166,4.0
d_d005276,spot_82,5.0
d_d002196,spot_158,5.0
d_d000357,spot_348,5.0
d_d001292,spot_66,5.0
d_d002779,spot_9,4.0
d_d010343,spot_1584,5.0
d_d007009,spot_159,4.0
d_d006393,spot_31,3.0
d_d001590,spot_373,4.0
d_d006693,spot_8,5.0
d_d004159,spot_128,5.0
d_d004817,spot_1701,4.0
d_d001699,spot_8,5.0
d_d009220,spot_148,3.0
d_d003038,spot_382,5.0
d_d009732,spot_1569,4.0
d_d002431,spot_3923,5.0
d_d003563,spot_82,4.0
d_d011314,spot_16,5.0
d_d000233,spot_22,4.0
d_d007871,spot_114,5.0
d_d012302,spot_3924,4.0
d_d000791,spot_800,5.0
d_d010361,spot_101,5.0
d_d009416,spot_3925,5.0
d_d001673,spot_8,3.0
d_d001765,spot_184,5.0
d_d001598,spot_75,3.0
d_d009805,spot_124,5.0
d_d001323,spot_166,4.0
d_d000552,spot_168,3.0
d_d005261,spot_119,5.0
d_d011471,spot_3888,4.0
d_d009193,spot_233,4.0
d_d002416,spot_380,4.0
d_d001691,spot_82,5.0
d_d000299,spot_75,5.0
d_d001691,spot_3927,4.0
d_d001981,spot_69,4.0
d_d001949,spot_16,5.0
d_d001315,spot_429,5.0
d_d002527,spot_366,3.0
d_d003763,spot_209,5.0
d_d004600,spot_19,4.0
d_d001617,spot_127,3.0
d_d000455,spot_411,5.0
d_d001059,spot_1197,5.0
d_d004191,spot_166,5.0
d_d000101,spot_537,5.0
d_d002122,spot_2121,5.0
d_d000041,spot_82,5.0
d_d005930,spot_162,5.0
d_d001386,spot_245,5.0
d_d011291,spot_219,4.0
d_d000141,spot_10,4.0
d_d010575,spot_211,5.0
d_d001455,spot_955,3.0
d_d001493,spot_149,5.0
d_d004780,spot_81,5.0
d_d004254,spot_160,4.0
d_d001588,spot_155,5.0
d_d007400,spot_341,5.0
d_d009126,spot_40,4.0
d_d004915,spot_306,5.0
d_d007870,spot_379,3.0
d_d004702,spot_29,5.0
d_d007871,spot_952,5.0
d_d002857,spot_307,5.0
d_d004363,spot_29,4.0
d_d000122,spot_158,5.0
d_d001016,spot_213,4.0
d_d005318,spot_3,5.0
d_d005437,spot_3928,5.0
d_d000007,spot_373,4.0
d_d004049,spot_1085,4.0
d_d001935,spot_166,4.0
d_d002005,spot_213,5.0
d_d007963,spot_1178,4.0
d_d007567,spot_1392,2.0
d_d009464,spot_296,5.0
d_d009242,spot_93,5.0
d_d001406,spot_348,5.0
d_d001502,spot_337,4.0
d_d009541,spot_40,5.0
d_d001648,spot_139,5.0
d_d007586,spot_1877,5.0
d_d006746,spot_39,5.0
d_d002162,spot_455,5.0
d_d000415,spot_1631,5.0
d_d004214,spot_1341,3.0
d_d000615,spot_94,3.0
d_d004404,spot_1329,3.0
d_d007597,spot_2379,5.0
d_d000891,spot_94,5.0
d_d003507,spot_590,5.0
d_d003179,spot_379,5.0
d_d002198,spot_39,4.0
d_d002357,spot_54,5.0
d_d002256,spot_82,5.0
d_d005571,spot_3933,4.0
d_d010040,spot_296,4.0
d_d010501,spot_300,4.0
d_d008023,spot_432,4.0
d_d009068,spot_82,5.0
d_d000499,spot_750,5.0
d_d002431,spot_9,5.0
d_d010067,spot_89,5.0
d_d006337,spot_82,5.0
d_d005917,spot_130,5.0
d_d003649,spot_3936,4.0
d_d005098,spot_365,4.0
d_d006910,spot_315,5.0
d_d002115,spot_39,5.0
d_d000965,spot_168,3.0
d_d004943,spot_380,5.0
d_d001644,spot_197,4.0
d_d001142,spot_166,5.0
d_d002264,spot_82,5.0
d_d001391,spot_16,5.0
d_d001572,spot_34,4.0
d_d008987,spot_155,5.0
d_d009779,spot_322,5.0
d_d005110,spot_1737,5.0
d_d003924,spot_119,4.0
d_d003907,spot_250,4.0
d_d000572,spot_206,4.0
d_d006732,spot_3937,5.0
d_d010671,spot_155,4.0
d_d007174,spot_119,4.0
d_d007907,spot_211,5.0
d_d005410,spot_250,5.0
d_d012273,spot_383,2.0
d_d000693,spot_329,3.0
d_d010436,spot_39,5.0
d_d001561,spot_19,5.0
d_d000515,spot_119,5.0
d_d004698,spot_326,4.0
d_d003928,spot_2402,4.0
d_d004808,spot_8,5.0
d_d003463,spot_132,5.0
d_d004697,spot_16,5.0
d_d001471,spot_119,5.0
d_d000255,spot_2443,4.0
d_d002763,spot_637,4.0
d_d010113,spot_82,5.0
d_d002305,spot_62,4.0
d_d001385,spot_531,3.0
d_d001243,spot_402,4.0
d_d002348,spot_462,5.0
d_d002683,spot_418,5.0
d_d000778,spot_128,3.0
d_d002529,spot_62,4.0
d_d003455,spot_124,5.0
d_d001181,spot_446,5.0
d_d002857,spot_111,5.0
d_d005194,spot_29,5.0
d_d003845,spot_119,5.0
d_d008975,spot_286,5.0
d_d007035,spot_166,5.0
d_d008036,spot_498,5.0
d_d000304,spot_82,3.0
d_d001682,spot_272,5.0
d_d000243,spot_2828,5.0
d_d002064,spot_2487,3.0
d_d003861,spot_128,4.0
d_d000236,spot_119,4.0
d_d011086,spot_1432,2.0
d_d002998,spot_16,4.0
d_d005087,spot_39,4.0
d_d002090,spot_286,5.0
d_d004783,spot_3945,3.0
d_d012305,spot_75,4.0
d_d009969,spot_82,5.0
d_d001207,spot_16,5.0
d_d000214,spot_19,4.0
d_d001967,spot_931,4.0
d_d001582,spot_211,5.0
d_d011513,spot_42,5.0
d_d009152,spot_8,5.0
d_d002269,spot_3946,1.0
d_d009956,spot_1580,4.0
d_d001641,spot_16,5.0
d_d004467,spot_3948,5.0
d_d000746,spot_383,5.0
d_d005113,spot_3949,5.0
d_d010161,spot_712,4.0
d_d001640,spot_774,4.0
d_d000112,spot_206,5.0
d_d001705,spot_348,5.0
d_d000134,spot_39,3.0
d_d010557,spot_69,5.0
d_d000776,spot_3,5.0
d_d002734,spot_273,1.0
d_d001591,spot_480,4.0
d_d005563,spot_166,5.0
d_d002447,spot_131,3.0
d_d002237,spot_132,5.0
d_d002643,spot_129,5.0
d_d010450,spot_3952,5.0
d_d000219,spot_278,4.0
d_d008960,spot_115,4.0
d_d003233,spot_10,4.0
d_d001379,spot_115,5.0
d_d001015,spot_19,5.0
d_d005975,spot_12,3.0
d_d002681,spot_699,4.0
d_d000757,spot_8,5.0
d_d002564,spot_131,5.0
d_d001580,spot_3954,5.0
d_d010548,spot_159,5.0
d_d006981,spot_350,5.0
d_d010272,spot_79,5.0
d_d005892,spot_1409,3.0
d_d005514,spot_119,4.0
d_d002768,spot_1024,5.0
d_d001339,spot_126,5.0
d_d000275,spot_75,4.0
d_d003175,spot_69,4.0
d_d010172,spot_3956,4.0
d_d006120,spot_1145,4.0
d_d007179,spot_1204,4.0
d_d001984,spot_2469,5.0
d_d010596,spot_2402,5.0
d_d005955,spot_81,4.0
d_d002661,spot_197,5.0
d_d003771,spot_128,3.0
d_d002875,spot_342,5.0
d_d002798,spot_40,5.0
d_d001900,spot_20,4.0
d_d003356,spot_89,5.0
d_d000458,spot_9,4.0
d_d001448,spot_2795,5.0
d_d001470,spot_24,5.0
d_d000893,spot_82,5.0
d_d000010,spot_211,5.0
d_d002187,spot_3466,5.0
d_d003044,spot_151,5.0
d_d000985,spot_278,4.0
d_d005232,spot_3928,4.0
d_d000812,spot_333,5.0
d_d005317,spot_206,3.0
d_d000887,spot_128,5.0
d_d001827,spot_272,3.0
d_d006732,spot_373,4.0
d_d002218,spot_19,3.0
d_d011264,spot_119,4.0
d_d000530,spot_1109,4.0
d_d002163,spot_16,5.0
d_d000743,spot_1986,5.0
d_d008964,spot_774,3.0
d_d005308,spot_1532,4.0
d_d000450,spot_211,5.0
d_d004500,spot_329,4.0
d_d001192,spot_62,5.0
d_d003194,spot_475,3.0
d_d004454,spot_3960,4.0
d_d000825,spot_1409,5.0
d_d006310,spot_774,4.0
d_d012484,spot_9,5.0
d_d012400,spot_265,5.0
d_d002275,spot_22,4.0
d_d005795,spot_350,4.0
d_d007844,spot_712,3.0
d_d000315,spot_86,5.0
d_d007038,spot_1935,4.0
d_d000849,spot_166,5.0
d_d006110,spot_315,4.0
d_d007611,spot_329,2.0
d_d001729,spot_380,3.0
d_d001541,spot_401,4.0
d_d009496,spot_1584,5.0
d_d002666,spot_39,4.0
d_d001874,spot_139,4.0
d_d006740,spot_777,5.0
d_d012353,spot_684,5.0
d_d006363,spot_1340,5.0
d_d000223,spot_397,4.0
d_d001427,spot_20,5.0
d_d006985,spot_119,3.0
d_d001192,spot_126,5.0
d_d001616,spot_719,5.0
d_d004627,spot_148,5.0
d_d003047,spot_3963,5.0
d_d003715,spot_93,4.0
d_d002351,spot_213,5.0
d_d004242,spot_2509,3.0
d_d009696,spot_385,5.0
d_d012260,spot_1147,4.0
d_d003445,spot_365,4.0
d_d004052,spot_8,4.0
d_d003180,spot_609,5.0
d_d005318,spot_1013,5.0
d_d000889,spot_862,5.0
d_d002252,spot_40,4.0
d_d003916,spot_132,4.0
d_d004695,spot_197,5.0
d_d001593,spot_40,4.0
d_d001353,spot_120,5.0
d_d001527,spot_141,4.0
d_d003038,spot_905,5.0
d_d004506,spot_206,3.0
d_d004191,spot_39,5.0
d_d002411,spot_233,4.0
d_d000308,spot_166,4.0
d_d005410,spot_19,5.0
d_d006694,spot_94,3.0
d_d007803,spot_3965,5.0
d_d004961,spot_9,5.0
d_d004153,spot_2988,5.0
d_d004865,spot_166,3.0
d_d006984,spot_348,5.0
d_d001970,spot_393,4.0
d_d002114,spot_3966,4.0
d_d009361,spot_21,5.0
d_d003427,spot_656,5.0
d_d001909,spot_82,5.0
d_d004338,spot_203,4.0
d_d001801,spot_39,5.0
d_d003330,spot_666,5.0
d_d001672,spot_75,4.0
d_d004228,spot_156,5.0
d_d001879,spot_233,4.0
d_d003186,spot_82,5.0
d_d009919,spot_248,5.0
d_d001406,spot_148,4.0
d_d001193,spot_110,4.0
d_d007548,spot_1085,3.0
d_d001693,spot_245,4.0
d_d004461,spot_16,5.0
d_d000856,spot_1051,3.0
d_d012235,spot_119,5.0
d_d000226,spot_446,4.0
d_d004476,spot_94,5.0
d_d003630,spot_774,5.0
d_d003861,spot_163,4.0
d_d000274,spot_360,5.0
d_d000221,spot_132,5.0
d_d001380,spot_710,3.0
d_d006321,spot_97,4.0
d_d002241,spot_9,5.0
d_d004201,spot_19,3.0
d_d009808,spot_89,5.0
d_d009107,spot_520,5.0
d_d004615,spot_656,4.0
d_d001275,spot_149,4.0
d_d009396,spot_893,5.0
d_d001444,spot_247,3.0
d_d004747,spot_224,4.0
d_d002915,spot_820,4.0
d_d005405,spot_531,4.0
d_d001391,spot_2281,5.0
d_d000352,spot_2119,5.0
d_d001521,spot_377,5.0
d_d005775,spot_39,5.0
d_d000466,spot_537,5.0
a_a002976,spot_161,4.0
d_d004399,spot_34,5.0
d_d002196,spot_1983,4.0
d_d008247,spot_119,5.0
d_d000035,spot_499,5.0
d_d006384,spot_166,4.0
d_d001994,spot_563,4.0
d_d003986,spot_21,5.0
d_d001765,spot_211,5.0
d_d003694,spot_1909,4.0
d_d004138,spot_156,4.0
d_d000101,spot_129,5.0
d_d001226,spot_505,2.0
d_d001493,spot_763,4.0
d_d007532,spot_298,4.0
d_d004833,spot_3972,3.0
d_d000339,spot_1267,5.0
d_d003951,spot_149,5.0
d_d000196,spot_417,4.0
d_d009106,spot_147,4.0
d_d000043,spot_155,3.0
d_d004550,spot_19,3.0
d_d003951,spot_211,4.0
d_d007005,spot_3973,3.0
d_d007109,spot_1224,5.0
d_d009986,spot_119,4.0
d_d006215,spot_704,5.0
d_d002869,spot_93,4.0
d_d003296,spot_487,5.0
d_d010534,spot_484,3.0
d_d003634,spot_911,4.0
d_d004678,spot_1701,5.0
d_d010167,spot_3974,5.0
d_d012426,spot_34,3.0
d_d009914,spot_22,4.0
d_d001062,spot_380,5.0
d_d007005,spot_432,5.0
d_d003296,spot_3976,4.0
d_d001983,spot_954,5.0
d_d002087,spot_804,3.0
d_d011698,spot_1477,4.0
d_d009041,spot_12,3.0
d_d009914,spot_330,4.0
d_d001598,spot_108,3.0
d_d008034,spot_710,4.0
d_d000451,spot_21,4.0
d_d003422,spot_209,4.0
d_d001424,spot_1499,4.0
d_d001038,spot_1282,5.0
d_d000241,spot_213,5.0
d_d000040,spot_1933,4.0
d_d008018,spot_155,5.0
d_d004854,spot_128,5.0
d_d001761,spot_16,4.0
d_d000663,spot_2009,3.0
d_d002202,spot_12,5.0
d_d000002,spot_128,3.0
d_d000663,spot_62,5.0
d_d002140,spot_273,5.0
d_d004754,spot_21,4.0
d_d007761,spot_2898,3.0
d_d002091,spot_82,5.0
d_d002085,spot_432,5.0
d_d000909,spot_380,4.0
d_d002718,spot_336,5.0
d_d001638,spot_3981,5.0
d_d002934,spot_1370,3.0
d_d004849,spot_132,5.0
d_d009014,spot_12,4.0
d_d001747,spot_2386,5.0
d_d002328,spot_232,5.0
d_d010348,spot_730,3.0
d_d001531,spot_69,4.0
d_d001410,spot_3982,5.0
d_d001825,spot_57,4.0
d_d002382,spot_82,4.0
d_d004415,spot_303,5.0
d_d006863,spot_326,4.0
d_d007190,spot_39,5.0
b_b001930,spot_400,4.0
d_d001626,spot_315,3.0
d_d000682,spot_75,5.0
d_d012273,spot_75,3.0
d_d006300,spot_350,5.0
d_d005976,spot_62,5.0
d_d001855,spot_2448,5.0
d_d000909,spot_401,3.0
d_d007544,spot_119,4.0
d_d006335,spot_119,4.0
d_d010492,spot_24,4.0
d_d000035,spot_817,4.0
d_d002000,spot_272,4.0
d_d002028,spot_82,5.0
d_d001013,spot_132,4.0
d_d010447,spot_278,5.0
d_d009543,spot_155,4.0
d_d000729,spot_202,5.0
d_d001193,spot_360,3.0
d_d002361,spot_15,4.0
d_d001639,spot_1467,5.0
d_d000547,spot_494,3.0
d_d002419,spot_115,4.0
d_d009361,spot_3446,4.0
d_d009574,spot_43,4.0
d_d000955,spot_705,3.0
d_d007611,spot_75,4.0
d_d001393,spot_2795,5.0
d_d002019,spot_494,4.0
d_d012236,spot_3988,5.0
d_d001394,spot_1399,5.0
d_d012272,spot_899,4.0
d_d002481,spot_905,5.0
d_d002847,spot_286,5.0
d_d002239,spot_1514,2.0
b_b001930,spot_119,4.0
d_d003534,spot_10,3.0
d_d005955,spot_16,4.0
d_d001585,spot_89,5.0
d_d000221,spot_322,5.0
d_d012235,spot_978,5.0
d_d006985,spot_480,3.0
d_d001240,spot_629,1.0
d_d002475,spot_119,3.0
d_d003167,spot_3991,4.0
d_d000145,spot_156,5.0
d_d003258,spot_3993,5.0
d_d000500,spot_3994,4.0
d_d001618,spot_89,5.0
d_d001624,spot_315,4.0
d_d002978,spot_89,5.0
d_d006713,spot_114,5.0
d_d009717,spot_3,4.0
d_d004191,spot_7,5.0
d_d000743,spot_259,5.0
d_d002539,spot_200,4.0
d_d003510,spot_149,5.0
d_d004122,spot_1983,3.0
d_d000754,spot_2805,4.0
d_d002145,spot_19,3.0
d_d001515,spot_1288,5.0
d_d004124,spot_1807,4.0
d_d007674,spot_1165,5.0
d_d005345,spot_2525,5.0
d_d004325,spot_623,5.0
d_d002484,spot_243,5.0
d_d009609,spot_119,5.0
d_d004695,spot_291,3.0
d_d010825,spot_3995,4.0
d_d004269,spot_86,3.0
d_d010447,spot_503,5.0
d_d002701,spot_3996,4.0
d_d003563,spot_24,5.0
d_d011359,spot_166,5.0
d_d001331,spot_39,5.0
d_d009946,spot_219,3.0
d_d002694,spot_826,5.0
d_d003696,spot_1409,5.0
d_d001215,spot_16,5.0
d_d005999,spot_139,5.0
d_d004829,spot_3752,5.0
d_d004449,spot_115,5.0
d_d007551,spot_3997,4.0
d_d001618,spot_8,3.0
d_d009025,spot_296,3.0
d_d005816,spot_1501,4.0
d_d009252,spot_3998,5.0
d_d002485,spot_120,5.0
d_d001561,spot_10,5.0
d_d007401,spot_29,5.0
d_d006932,spot_2869,4.0
d_d009603,spot_697,5.0
d_d007968,spot_3396,4.0
d_d000893,spot_39,4.0
d_d007155,spot_710,2.0
d_d000054,spot_92,3.0
d_d006739,spot_2829,5.0
d_d006711,spot_40,4.0
d_d006278,spot_284,4.0
d_d010685,spot_89,4.0
d_d006274,spot_69,5.0
d_d000838,spot_166,5.0
d_d002196,spot_31,5.0
d_d001515,spot_631,5.0
d_d003623,spot_265,5.0
d_d012442,spot_1537,5.0
d_d002220,spot_3,4.0
d_d000794,spot_202,5.0
d_d002126,spot_39,5.0
d_d004661,spot_3114,3.0
d_d009301,spot_119,3.0
d_d003567,spot_885,4.0
d_d003147,spot_385,3.0
d_d004529,spot_414,3.0
d_d000302,spot_8,4.0
d_d010639,spot_245,5.0
d_d002948,spot_402,4.0
d_d001243,spot_4007,5.0
d_d000187,spot_383,5.0
d_d002671,spot_75,5.0
d_d003722,spot_698,5.0
d_d005903,spot_119,4.0
d_d003928,spot_1584,4.0
d_d003529,spot_330,5.0
d_d009306,spot_1392,4.0
d_d009818,spot_307,5.0
d_d001593,spot_661,1.0
d_d003545,spot_2032,4.0
d_d000743,spot_377,4.0
d_d005569,spot_148,4.0
d_d001240,spot_211,5.0
d_d009488,spot_4012,4.0
d_d000214,spot_3,4.0
d_d007152,spot_328,5.0
d_d000752,spot_62,5.0
d_d006028,spot_315,5.0
d_d007523,spot_40,4.0
d_d002115,spot_365,5.0
d_d000404,spot_21,1.0
d_d002624,spot_39,5.0
d_d001057,spot_380,5.0
d_d000868,spot_4014,4.0
d_d001917,spot_4015,5.0
d_d007184,spot_296,4.0
d_d003907,spot_717,5.0
d_d003455,spot_8,5.0
d_d000769,spot_1499,5.0
d_d010442,spot_9,5.0
d_d003172,spot_119,5.0
d_d001470,spot_224,5.0
d_d008992,spot_19,5.0
d_d001062,spot_155,5.0
d_d001404,spot_4017,4.0
d_d005303,spot_119,4.0
d_d003370,spot_4018,4.0
d_d000208,spot_94,4.0
d_d001936,spot_149,5.0
d_d002090,spot_250,5.0
d_d003023,spot_982,4.0
d_d007594,spot_2753,5.0
d_d009248,spot_330,5.0
d_d002973,spot_31,4.0
d_d001892,spot_4019,4.0
d_d004334,spot_55,4.0
d_d004529,spot_423,5.0
d_d007124,spot_1701,4.0
d_d010685,spot_156,4.0
d_d009728,spot_562,5.0
d_d005315,spot_209,5.0
d_d001821,spot_4021,5.0
d_d001876,spot_265,5.0
d_d001689,spot_128,4.0
d_d000435,spot_132,4.0
d_d002079,spot_243,5.0
d_d000339,spot_19,3.0
d_d011359,spot_286,5.0
d_d006007,spot_4022,3.0
d_d002861,spot_21,4.0
d_d001278,spot_19,3.0
d_d000762,spot_128,5.0
d_d001350,spot_424,5.0
d_d004236,spot_978,5.0
d_d010671,spot_480,5.0
d_d005004,spot_322,5.0
d_d002386,spot_4023,4.0
d_d003031,spot_209,4.0
d_d009683,spot_166,4.0
d_d002494,spot_232,3.0
d_d003231,spot_42,5.0
d_d005350,spot_3928,1.0
d_d006985,spot_57,4.0
d_d002028,spot_1916,3.0
d_d001688,spot_4025,5.0
d_d009609,spot_186,5.0
d_d001593,spot_162,3.0
d_d006952,spot_156,4.0
d_d008017,spot_1580,5.0
d_d010750,spot_286,4.0
d_d002924,spot_337,3.0
d_d002416,spot_19,5.0
d_d003047,spot_673,5.0
d_d000451,spot_522,4.0
d_d006693,spot_21,4.0
d_d004763,spot_251,5.0
d_d002949,spot_391,4.0
d_d010560,spot_1440,5.0
d_d008960,spot_119,4.0
d_d004333,spot_20,5.0
d_d002795,spot_31,4.0
d_d006855,spot_8,5.0
d_d000825,spot_132,4.0
d_d003828,spot_1936,5.0
d_d001514,spot_101,3.0
d_d003387,spot_12,5.0
d_d006648,spot_119,5.0
d_d007016,spot_4029,3.0
d_d010177,spot_9,4.0
d_d001209,spot_2193,4.0
d_d007572,spot_129,4.0
d_d009196,spot_265,4.0
d_d004609,spot_110,4.0
d_d006126,spot_584,5.0
d_d002111,spot_40,5.0
d_d004242,spot_101,5.0
d_d004869,spot_89,5.0
d_d011356,spot_265,4.0
d_d006036,spot_4030,5.0
d_d003763,spot_345,4.0
d_d001463,spot_272,5.0
d_d005276,spot_39,5.0
d_d007190,spot_82,5.0
d_d007503,spot_286,5.0
d_d006863,spot_3758,5.0
d_d002565,spot_541,3.0
d_d002096,spot_541,5.0
d_d003566,spot_16,5.0
d_d001875,spot_1888,4.0
d_d001855,spot_232,5.0
d_d000041,spot_446,3.0
d_d005087,spot_710,4.0
d_d005954,spot_585,5.0
d_d000500,spot_209,5.0
d_d005241,spot_286,5.0
d_d010070,spot_4032,4.0
d_d004236,spot_755,5.0
d_d000330,spot_115,4.0
d_d009069,spot_414,4.0
d_d000922,spot_89,5.0
d_d009956,spot_9,4.0
d_d009772,spot_89,4.0
d_d001827,spot_302,4.0
d_d003719,spot_329,5.0
d_d002311,spot_480,4.0
d_d002875,spot_632,5.0
d_d006306,spot_147,5.0
d_d002306,spot_350,5.0
d_d001932,spot_480,3.0
d_d001470,spot_251,5.0
d_d000810,spot_3181,2.0
d_d001454,spot_1323,4.0
d_d009609,spot_1217,5.0
d_d000219,spot_9,5.0
d_d010634,spot_128,3.0
d_d009988,spot_54,4.0
d_d002283,spot_531,4.0
d_d008108,spot_2235,4.0
d_d002140,spot_211,5.0
d_d010492,spot_166,4.0
d_d010849,spot_31,5.0
d_d005144,spot_291,4.0
d_d004648,spot_261,5.0
d_d008029,spot_2422,5.0
d_d003719,spot_509,3.0
d_d000884,spot_112,5.0
d_d009016,spot_291,3.0
d_d001495,spot_115,5.0
d_d006191,spot_752,5.0
d_d000090,spot_4038,4.0
d_d012389,spot_159,3.0
d_d000747,spot_82,5.0
d_d006784,spot_918,4.0
d_d002795,spot_21,5.0
d_d000181,spot_477,4.0
d_d000709,spot_211,5.0
d_d010126,spot_4040,5.0
d_d001659,spot_101,4.0
d_d010203,spot_698,4.0
d_d002122,spot_2402,4.0
d_d003720,spot_4041,5.0
d_d003694,spot_2190,5.0
d_d010686,spot_166,5.0
d_d001018,spot_330,5.0
d_d004837,spot_296,5.0
d_d002948,spot_40,4.0
d_d000846,spot_4042,4.0
d_d004077,spot_82,5.0
d_d009414,spot_1088,4.0
d_d004049,spot_2137,4.0
d_d007518,spot_75,5.0
d_d005156,spot_4044,4.0
d_d009096,spot_119,5.0
d_d002558,spot_168,4.0
d_d001187,spot_498,3.0
d_d001484,spot_1119,5.0
d_d002688,spot_1001,5.0
d_d012283,spot_541,3.0
d_d002780,spot_1268,5.0
d_d009822,spot_4045,5.0
d_d004713,spot_139,5.0
d_d005426,spot_629,5.0
d_d002910,spot_404,4.0
d_d000072,spot_335,3.0
d_d008026,spot_772,3.0
d_d001374,spot_343,4.0
d_d010686,spot_2367,5.0
d_d002087,spot_247,5.0
d_d009833,spot_166,5.0
d_d002345,spot_119,4.0
d_d001357,spot_39,4.0
d_d002709,spot_68,4.0
d_d000560,spot_69,5.0
d_d002558,spot_130,4.0
d_d003542,spot_213,5.0
d_d000770,spot_211,5.0
d_d001804,spot_197,4.0
d_d002484,spot_174,4.0
d_d001671,spot_291,4.0
d_d006713,spot_82,5.0
d_d002821,spot_247,5.0
d_d007180,spot_712,5.0
d_d001418,spot_166,5.0
d_d002184,spot_213,4.0
d_d002537,spot_55,5.0
d_d009265,spot_2367,3.0
d_d004251,spot_4051,5.0
d_d000909,spot_75,4.0
d_d001221,spot_4052,4.0
d_d002185,spot_377,5.0
d_d002079,spot_1716,5.0
d_d008987,spot_119,5.0
d_d002507,spot_4054,5.0
d_d006657,spot_119,5.0
d_d000297,spot_119,5.0
d_d004251,spot_950,5.0
d_d000589,spot_1811,5.0
d_d012484,spot_2816,5.0
d_d001015,spot_39,5.0
d_d001355,spot_91,5.0
d_d002251,spot_82,5.0
d_d000371,spot_3,5.0
d_d000583,spot_119,3.0
d_d000689,spot_688,4.0
d_d000996,spot_209,4.0
d_d009086,spot_1679,4.0
d_d010229,spot_250,4.0
b_b010308,spot_4059,4.0
d_d000020,spot_147,2.0
d_d004285,spot_2682,5.0
d_d001386,spot_531,4.0
d_d009310,spot_39,4.0
d_d001770,spot_390,3.0
d_d002208,spot_213,5.0
d_d002930,spot_333,5.0
d_d003199,spot_2988,4.0
d_d006150,spot_277,4.0
d_d007146,spot_590,3.0
d_d001404,spot_19,5.0
d_d000507,spot_168,4.0
d_d006245,spot_1392,5.0
d_d009464,spot_75,4.0
d_d002067,spot_45,5.0
d_d002061,spot_8,4.0
d_d005085,spot_94,4.0
d_d000987,spot_128,5.0
d_d007400,spot_39,5.0
d_d000709,spot_9,5.0
d_d010103,spot_75,3.0
d_d009590,spot_770,4.0
d_d000429,spot_1001,4.0
d_d002345,spot_42,4.0
d_d008023,spot_3726,5.0
d_d006137,spot_4063,4.0
d_d009903,spot_89,5.0
d_d002087,spot_453,5.0
d_d003722,spot_132,4.0
d_d001570,spot_155,4.0
d_d002416,spot_82,5.0
d_d003517,spot_82,5.0
d_d010086,spot_1057,5.0
d_d000068,spot_108,4.0
d_d005571,spot_1241,2.0
d_d009574,spot_132,5.0
d_d008141,spot_4067,3.0
d_d001457,spot_75,5.0
d_d002824,spot_380,4.0
d_d000097,spot_94,5.0
d_d002118,spot_1399,3.0
d_d010250,spot_75,3.0
d_d012263,spot_1396,5.0
d_d010768,spot_65,5.0
d_d007552,spot_446,5.0
d_d004817,spot_954,5.0
d_d003609,spot_1204,5.0
d_d010097,spot_1906,4.0
d_d001758,spot_22,3.0
d_d004486,spot_593,5.0
d_d001353,spot_3,5.0
d_d001559,spot_4068,4.0
d_d002135,spot_206,5.0
d_d007518,spot_75,5.0
a_a000317,spot_39,4.0
d_d003948,spot_39,5.0
d_d003910,spot_1235,5.0
d_d000044,spot_156,5.0
d_d002351,spot_911,5.0
d_d007759,spot_300,4.0
d_d009165,spot_132,5.0
d_d006855,spot_705,5.0
d_d000328,spot_250,5.0
d_d009756,spot_337,5.0
d_d010304,spot_19,4.0
d_d004191,spot_156,5.0
d_d010562,spot_232,4.0
d_d007819,spot_329,4.0
d_d000773,spot_219,3.0
d_d004878,spot_94,4.0
d_d002701,spot_75,4.0
d_d010562,spot_54,4.0
d_d007632,spot_24,5.0
d_d009045,spot_1496,4.0
d_d001804,spot_3839,5.0
d_d000063,spot_892,5.0
d_d001541,spot_1001,5.0
d_d000351,spot_209,4.0
d_d002111,spot_219,4.0
d_d004569,spot_305,2.0
d_d001274,spot_3396,4.0
d_d009931,spot_40,5.0
d_d004526,spot_697,4.0
d_d007735,spot_4072,5.0
d_d000226,spot_142,4.0
d_d004868,spot_110,4.0
a_a002976,spot_40,5.0
d_d004726,spot_166,4.0
