TRAVEL_ID,TRAVELER_ID,TRAVEL_RANGE,TRAVEL_MISSION_1,TRAVEL_MISSION_2,TRAVEL_MISSION_3,TRAVEL_MISSION_4,TRAVEL_MISSION_5,TRAVEL_MISSION_6,TRAVEL_MISSION_7,TRAVEL_MISSION_8,TRAVEL_MISSION_9,TRAVEL_MISSION_10,TRAVEL_MISSION_11,TRAVEL_MISSION_12,TRAVEL_MISSION_13,TRAVEL_MISSION_14,TRAVEL_MISSION_15,TRAVEL_MISSION_16,TRAVEL_MISSION_17,TRAVEL_MISSION_18,TRAVEL_MISSION_19,TRAVEL_MISSION_20,TRAVEL_MISSION_21
d_d001827,d001827,5박 6일,쇼핑,"테마파크, 놀이시설, 동/식물원 방문",Well-ness 여행,호캉스 여행,친환경 여행(플로깅 여행),missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
d_d001399,d001399,3박 4일,쇼핑,SNS 인생샷 여행,인플루언서 따라하기 여행,역사 유적지 방문,지역 문화예술/공연/전시시설 관람,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
d_d004315,d004315,4박 5일,쇼핑,SNS 인생샷 여행,호캉스 여행,등반 여행,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
d_d001818,d001818,4박 5일,"테마파크, 놀이시설, 동/식물원 방문",SNS 인생샷 여행,시티투어,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
d_d004248,d004248,3박 4일,쇼핑,"테마파크, 놀이시설, 동/식물원 방문",반려동물 동반 여행,지역 문화예술/공연/전시시설 관람,캠핑,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
d_d002325,d002325,3박 4일,"테마파크, 놀이시설, 동/식물원 방문",missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
d_d005114,d005114,3박 4일,쇼핑,"테마파크, 놀이시설, 동/식물원 방문",호캉스 여행,SNS 인생샷 여행,인플루언서 따라하기 여행,시티투어,"야외 스포츠, 레포츠 활동",missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
d_d006383,d006383,2박 3일,쇼핑,온천/스파,Well-ness 여행,SNS 인생샷 여행,등반 여행,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
d_d007803,d007803,3박 4일,쇼핑,"테마파크, 놀이시설, 동/식물원 방문",SNS 인생샷 여행,역사 유적지 방문,지역 문화예술/공연/전시시설 관람,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
d_d004020,d004020,1박 2일,교육/체험 프로그램 참가,Well-ness 여행,친환경 여행(플로깅 여행),등반 여행,시티투어,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
d_d006004,d006004,2박 3일,Well-ness 여행,SNS 인생샷 여행,호캉스 여행,신규 여행지 발굴,등반 여행,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
d_d001396,d001396,4박 5일,Well-ness 여행,SNS 인생샷 여행,호캉스 여행,신규 여행지 발굴,시티투어,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
d_d004605,d004605,1박 2일,쇼핑,호캉스 여행,인플루언서 따라하기 여행,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
a_a002625,a002625,2박 3일,SNS 인생샷 여행,인플루언서 따라하기 여행,친환경 여행(플로깅 여행),등반 여행,역사 유적지 방문,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
d_d010667,d010667,4박 5일,"테마파크, 놀이시설, 동/식물원 방문",인플루언서 따라하기 여행,"야외 스포츠, 레포츠 활동",지역 문화예술/공연/전시시설 관람,지역 축제/이벤트 참가,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
c_c002821,c002821,3박 4일,온천/스파,"테마파크, 놀이시설, 동/식물원 방문",Well-ness 여행,SNS 인생샷 여행,인플루언서 따라하기 여행,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
d_d004049,d004049,3박 4일,SNS 인생샷 여행,신규 여행지 발굴,인플루언서 따라하기 여행,친환경 여행(플로깅 여행),등반 여행,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
d_d001511,d001511,3박 4일,SNS 인생샷 여행,친환경 여행(플로깅 여행),등반 여행,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
d_d001770,d001770,6박 7일,쇼핑,"테마파크, 놀이시설, 동/식물원 방문",SNS 인생샷 여행,호캉스 여행,인플루언서 따라하기 여행,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
d_d012296,d012296,1박 2일,등반 여행,지역 문화예술/공연/전시시설 관람,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
d_d002426,d002426,2박 3일,쇼핑,역사 유적지 방문,"야외 스포츠, 레포츠 활동",missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
d_d001495,d001495,4박 5일,쇼핑,"테마파크, 놀이시설, 동/식물원 방문",역사 유적지 방문,시티투어,지역 문화예술/공연/전시시설 관람,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
d_d003501,d003501,1박 2일,지역 문화예술/공연/전시시설 관람,지역 축제/이벤트 참가,"야외 스포츠, 레포츠 활동",Well-ness 여행,친환경 여행(플로깅 여행),시티투어,교육/체험 프로그램 참가,신규 여행지 발굴,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
d_d004453,d004453,5박 6일,쇼핑,"테마파크, 놀이시설, 동/식물원 방문",SNS 인생샷 여행,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
d_d009087,d009087,2박 3일,"테마파크, 놀이시설, 동/식물원 방문",온천/스파,호캉스 여행,SNS 인생샷 여행,"야외 스포츠, 레포츠 활동",missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
c_c004953,c004953,2박 3일,역사 유적지 방문,SNS 인생샷 여행,친환경 여행(플로깅 여행),Well-ness 여행,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
d_d007445,d007445,2박 3일,SNS 인생샷 여행,호캉스 여행,신규 여행지 발굴,인플루언서 따라하기 여행,친환경 여행(플로깅 여행),missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
d_d002686,d002686,1박 2일,쇼핑,시티투어,지역 축제/이벤트 참가,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
d_d001216,d001216,3박 4일,"테마파크, 놀이시설, 동/식물원 방문",역사 유적지 방문,"야외 스포츠, 레포츠 활동",지역 문화예술/공연/전시시설 관람,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
d_d004842,d004842,3박 4일,SNS 인생샷 여행,호캉스 여행,인플루언서 따라하기 여행,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
d_d002819,d002819,3박 4일,친환경 여행(플로깅 여행),SNS 인생샷 여행,신규 여행지 발굴,인플루언서 따라하기 여행,등반 여행,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
c_c000511,c000511,4박 5일,SNS 인생샷 여행,호캉스 여행,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
d_d006862,d006862,3박 4일,쇼핑,온천/스파,역사 유적지 방문,지역 축제/이벤트 참가,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
d_d004964,d004964,3박 4일,호캉스 여행,SNS 인생샷 여행,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
a_a001388,a001388,3박 4일,SNS 인생샷 여행,호캉스 여행,신규 여행지 발굴,캠핑,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
d_d008070,d008070,3박 4일,온천/스파,친환경 여행(플로깅 여행),시티투어,유흥/오락(나이트라이프),missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
d_d003537,d003537,2박 3일,쇼핑,"테마파크, 놀이시설, 동/식물원 방문",Well-ness 여행,SNS 인생샷 여행,"야외 스포츠, 레포츠 활동",missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
d_d003306,d003306,3박 4일,쇼핑,"테마파크, 놀이시설, 동/식물원 방문",역사 유적지 방문,시티투어,유흥/오락(나이트라이프),missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
d_d005179,d005179,2박 3일,Well-ness 여행,SNS 인생샷 여행,호캉스 여행,신규 여행지 발굴,친환경 여행(플로깅 여행),missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
d_d004571,d004571,2박 3일,SNS 인생샷 여행,인플루언서 따라하기 여행,캠핑,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
d_d004334,d004334,2박 3일,친환경 여행(플로깅 여행),SNS 인생샷 여행,Well-ness 여행,신규 여행지 발굴,쇼핑,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
d_d000150,d000150,3박 4일,지역 문화예술/공연/전시시설 관람,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
c_c000982,c000982,2박 3일,"테마파크, 놀이시설, 동/식물원 방문",SNS 인생샷 여행,역사 유적지 방문,지역 문화예술/공연/전시시설 관람,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
d_d001607,d001607,5박 6일,쇼핑,"테마파크, 놀이시설, 동/식물원 방문",역사 유적지 방문,지역 문화예술/공연/전시시설 관람,지역 축제/이벤트 참가,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
d_d001793,d001793,3박 4일,쇼핑,"테마파크, 놀이시설, 동/식물원 방문",SNS 인생샷 여행,신규 여행지 발굴,등반 여행,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
d_d002026,d002026,4박 5일,Well-ness 여행,SNS 인생샷 여행,인플루언서 따라하기 여행,등반 여행,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
d_d000373,d000373,3박 4일,교육/체험 프로그램 참가,SNS 인생샷 여행,역사 유적지 방문,"야외 스포츠, 레포츠 활동",지역 문화예술/공연/전시시설 관람,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
b_b006272,b006272,1박 2일,쇼핑,Well-ness 여행,캠핑,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
c_c003161,c003161,2박 3일,Well-ness 여행,SNS 인생샷 여행,신규 여행지 발굴,"야외 스포츠, 레포츠 활동",유흥/오락(나이트라이프),missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
d_d007104,d007104,3박 4일,온천/스파,Well-ness 여행,호캉스 여행,인플루언서 따라하기 여행,지역 문화예술/공연/전시시설 관람,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
