spot_id,VISIT_AREA_NM,RESIDENCE_TIME_MIN,VISIT_AREA_TYPE_CD_1,VISIT_AREA_TYPE_CD_2,VISIT_AREA_TYPE_CD_3,VISIT_AREA_TYPE_CD_4,VISIT_AREA_TYPE_CD_5,VISIT_AREA_TYPE_CD_6,VISIT_AREA_TYPE_CD_7,VISIT_AREA_TYPE_CD_8,REVISIT_INTENTION,RCMDTN_INTENTION
spot_1487,제주월드컵경기장,105.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,3.625,3.75
spot_1489,양식당,60.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1491,농업회사법인마미포유,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_1494,통일관,30.0,"문화 시설(공연장, 영화관, 전시관 등)",missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_1495,쇠소깍제트보트,50.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,4.333333333333333,4.333333333333333
spot_1496,상효원튤립축제,90.0,지역 축제/행사,missing,missing,missing,missing,missing,missing,missing,4.5,4.5
spot_1497,싱싱잇,90.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1499,오늘은카트레이싱,48.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,4.2,4.0
spot_1501,탑동해안로,30.0,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,missing,3.5,4.0
spot_1505,카페 귤한가,85.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,4.5,4.833333333333333
spot_1506,닭머르해안길,30.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1509,성산포수협 활어위판센터,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_1511,블루하와이리조트,240.0,지역 축제/행사,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1512,신천목장,45.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1513,컨테이너야드협재타운,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,2.0,3.0
spot_1514,칠성로쇼핑거리,77.14285714285714,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,3.9285714285714284,3.7857142857142856
spot_1515,제주시산림조합 나무시장,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_1516,한남시험림탐방,170.0,"산책로, 둘레길 등",자연관광지,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1517,보내다제주,30.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,3.0,4.0
spot_1520,우도성산유람선,0.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1523,포토이즘박스 제주연동점,30.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_1524,롯데스카이힐 제주CC,360.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1526,한라산마을첫마을,60.0,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1527,홍조단괴해빈,50.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,4.333333333333333,4.333333333333333
spot_1528,큰바리메,30.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,3.25,3.25
spot_1531,태웃개,96.0,자연관광지,체험 활동 관광지,missing,missing,missing,missing,missing,missing,4.9,4.9
spot_1532,바램,75.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,3.5,4.0
spot_1533,영농조합법인가뫼물,90.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1534,아라리오뮤지엄 동문모텔2,60.0,"문화 시설(공연장, 영화관, 전시관 등)",missing,missing,missing,missing,missing,missing,missing,4.5,4.5
spot_1535,애브리바디빈티지 우먼,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1536,제주애퐁당 쇠소깍점,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_1537,관덕정,31.666666666666668,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)","산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,3.8333333333333335,3.888888888888889
spot_1540,김택화미술관,60.0,"문화 시설(공연장, 영화관, 전시관 등)",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_1541,제주웨이브서핑,150.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1542,탐라승마장,37.5,체험 활동 관광지,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,2.0,2.0
spot_1543,화순 곶자왈생태탐방숲길,54.0,자연관광지,체험 활동 관광지,"산책로, 둘레길 등",missing,missing,missing,missing,missing,4.6,4.8
spot_1544,생각하는정원,60.0,자연관광지,"문화 시설(공연장, 영화관, 전시관 등)","테마시설(놀이공원, 워터파크)",missing,missing,missing,missing,missing,3.5,3.5
spot_1545,행원리 인근 해안도로,0.0,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,missing,3.0,4.0
spot_1548,산지천갤러리,30.0,"문화 시설(공연장, 영화관, 전시관 등)",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_1552,마농토스트,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1553,롯데시티호텔 제주 수영장,30.0,"테마시설(놀이공원, 워터파크)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1557,미깡창고,83.33333333333333,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,4.555555555555555,4.666666666666667
spot_1562,카페글렌코,60.0,체험 활동 관광지,"산책로, 둘레길 등","문화 시설(공연장, 영화관, 전시관 등)",missing,missing,missing,missing,missing,3.6666666666666665,3.888888888888889
spot_1566,동한두기,30.0,자연관광지,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,4.333333333333333,4.333333333333333
spot_1567,하모체육공원,30.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_1568,가파도상동포구 대합실,30.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1569,예래팜 창천점,60.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,4.333333333333333,4.666666666666667
spot_1571,사려니 숲길,240.0,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_1574,꽃길만걷차 산방산점,30.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,3.0,4.0
spot_1575,곽지 해수욕장,150.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1578,하효살롱협동조합,52.5,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,4.25,4.25
spot_1580,하례감귤체험농장,60.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,4.454545454545454,4.454545454545454
spot_1581,성읍녹차마을 영농조합법인,60.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,4.5,4.0
spot_1584,거린사슴 전망대,32.5,자연관광지,missing,missing,missing,missing,missing,missing,missing,3.9166666666666665,4.25
spot_1585,황우지해안열두굴,60.0,자연관광지,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,4.0,4.5
spot_1586,사계해안,30.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,4.6,4.6
spot_1588,스누피가든 입구,180.0,"테마시설(놀이공원, 워터파크)",체험 활동 관광지,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1590,서귀포 테니스장,120.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1591,강정천,90.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_1596,한라산 탐라대피소,0.0,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_1597,해거름마을공원 인증센터,25.714285714285715,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,4.571428571428571,4.571428571428571
spot_1598,무드,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_1599,타이거탱크 힐링파크,75.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,4.5,4.5
spot_1601,김녕바닷길,30.0,자연관광지,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,4.0,4.0
spot_1602,귤향기,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1603,새미은총의동산,60.0,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,missing,4.5,4.5
spot_1605,만춘서점,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_1607,놀빛바다호,180.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1608,국제리더스클럽,48.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",체험 활동 관광지,missing,missing,missing,missing,missing,missing,3.8,4.8
spot_1611,제주왕감귤체험농장,60.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,4.5,4.5
spot_1614,더마파크 더마카트,60.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,2.5,3.0
spot_1616,과수원피스,120.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,4.5,4.5
spot_1618,우리들컨트리클럽,390.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1619,포구식당,30.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_1620,애월환해장성,0.0,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,missing,2.0,2.0
spot_1625,세리승마,30.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,2.0,2.0
spot_1626,조안베어뮤지엄,60.0,"문화 시설(공연장, 영화관, 전시관 등)",missing,missing,missing,missing,missing,missing,missing,3.0,4.0
spot_1627,위호텔 수영장,120.0,"테마시설(놀이공원, 워터파크)",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_1631,헤이서귀포,105.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,4.5,4.5
spot_1632,서우봉 일몰지,30.0,자연관광지,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1635,봄사무소,15.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1642,당오름,90.0,자연관광지,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1646,달콤다락,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_1651,제주중문관광단지,69.0,"테마시설(놀이공원, 워터파크)",자연관광지,"상업지구(거리, 시장, 쇼핑시설)","산책로, 둘레길 등",지역 축제/행사,missing,missing,missing,3.8,3.8
spot_1652,한림수협,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1653,제주현대미술관 분관,30.0,"문화 시설(공연장, 영화관, 전시관 등)",missing,missing,missing,missing,missing,missing,missing,3.3333333333333335,3.3333333333333335
spot_1654,아쿠아플라넷제주 오션아레나,60.0,"테마시설(놀이공원, 워터파크)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1657,창고망난돌,30.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,3.3333333333333335,3.6666666666666665
spot_1659,태흥교회,30.0,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1660,항파두리 항몽유적지 나홀로나무,37.5,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,missing,3.75,3.75
spot_1661,한라산국립공원 돈내코탐방로,180.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1664,귀덕궤물동산,30.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_1665,사거리사또집농산물,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_1666,1158족욕카페,60.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1667,남도농산,0.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,2.0,1.0
spot_1668,꼬스뗀뇨,30.0,"문화 시설(공연장, 영화관, 전시관 등)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1669,지진옥외대피장소 강정체육공원,30.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1670,제주시수협,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_1674,용천수탐방길,40.0,"산책로, 둘레길 등","역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",자연관광지,missing,missing,missing,missing,missing,4.333333333333333,4.333333333333333
spot_1675,물메초등학교,150.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,4.0,3.0
spot_1677,제주올레1코스 공식안내소,30.0,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,missing,3.0,3.5
spot_1678,중문더드림감귤,75.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,2.5,4.0
spot_1679,김녕떠오르길,30.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,3.5,4.0
spot_1681,안친오름,30.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1683,금능어촌계복지회관,30.0,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1684,RSG,60.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_1685,스위스빌리지,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,4.0,5.0
spot_1686,블루요트,30.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_1687,우도다이브,120.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1688,우무,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,3.5,3.5
spot_1689,골든비치,90.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_1691,제주꿈바당어린이도서관,90.0,지역 축제/행사,missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_1692,난산리다방,30.0,지역 축제/행사,missing,missing,missing,missing,missing,missing,missing,2.0,4.0
spot_1695,곱은달감귤체험농장,80.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,4.666666666666667,4.666666666666667
spot_1698,성산포수협활어회센터,45.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,4.5,4.5
spot_1699,마코다이브,210.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1701,한림민속5일시장,40.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,4.0,4.166666666666667
spot_1703,한라산국립공원 어승생악탐방로,100.0,"산책로, 둘레길 등",자연관광지,missing,missing,missing,missing,missing,missing,4.5,4.666666666666667
spot_1705,보메와산 감귤체험농장,60.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,3.5,3.75
spot_1706,한라산국립공원 관음사지구안내소,15.0,자연관광지,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,4.5,4.5
spot_1710,에이스서프,150.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,3.6666666666666665,3.6666666666666665
spot_1711,조천항,90.0,자연관광지,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,3.5,3.5
spot_1712,제주의 제주마,30.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1713,해오름,270.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1716,그랑블루요트투어,82.5,체험 활동 관광지,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,4.75,4.75
spot_1717,테쉬폰,30.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1718,기당미술관 외돌개,60.0,"문화 시설(공연장, 영화관, 전시관 등)",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_1719,CS아로마,90.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_1720,성이시돌센터,40.0,"문화 시설(공연장, 영화관, 전시관 등)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1721,두머니물공원,42.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_1722,바이킹배낚시,150.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1723,용눈이오름,20.0,자연관광지,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,3.0,3.0
spot_1725,디퍼프리다이브,225.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_1729,애월성당,120.0,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_1731,천년의숲 비자림,90.0,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_1732,서귀포칠십리축제,37.5,지역 축제/행사,missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_1733,두산봉,90.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1736,최남단체험감귤농장,90.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,3.3333333333333335,3.3333333333333335
spot_1737,올레길 15-B코스(한림-고내 올레),78.0,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,missing,4.0,4.3
spot_1738,해뜨는초록마을,150.0,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1739,코코나라,30.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,4.0,4.5
spot_1743,간세다리족욕카페,30.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,4.0,5.0
spot_1744,만달,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,3.0,3.6666666666666665
spot_1745,제주성지,0.0,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_1746,똣똣,150.0,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_1747,세미양오름,60.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1749,검은여 쉼터,75.0,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_1751,제주시 한동리,30.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1754,에코랜드 갤러리카페,30.0,"문화 시설(공연장, 영화관, 전시관 등)",missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_1756,올레길 15-A코스(한림-고내 올레),30.0,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,missing,4.833333333333333,4.833333333333333
spot_1757,진아떡집,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,4.5,4.5
spot_1758,오가닉제주,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,3.5,4.5
spot_1760,둔지봉,60.0,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1761,한라산 삼각봉대피소,20.0,"산책로, 둘레길 등",자연관광지,missing,missing,missing,missing,missing,missing,4.333333333333333,4.333333333333333
spot_1763,조천만세동산,30.0,"산책로, 둘레길 등","역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1767,하모해변,33.75,자연관광지,missing,missing,missing,missing,missing,missing,missing,3.25,3.375
spot_1768,빈티지어게인,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,4.0,3.0
spot_1770,J1카트클럽,60.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,3.0,2.3333333333333335
spot_1774,서귀포 올레시장,60.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,2.0,3.0
spot_1776,제주중앙지하상가,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_1779,더패스클라이밍짐,150.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_1780,서빈백사 가는길,30.0,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1784,협제해수욕장,60.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,2.0,2.0
spot_1785,큰사슴이오름,70.0,자연관광지,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,4.833333333333333,4.666666666666667
spot_1786,법환바당 인증센터,70.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,4.333333333333333,4.333333333333333
spot_1788,선인장자생지,50.0,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)","산책로, 둘레길 등",자연관광지,missing,missing,missing,missing,missing,3.3333333333333335,4.333333333333333
spot_1789,서귀포매일올레시장 입구,60.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1790,쉼터체험농장,45.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1791,지금,90.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1792,수용배낚시,120.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,4.75,4.75
spot_1794,코바다이빙스쿨,120.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_1796,운진항,30.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1797,해녀의부엌 북촌점,150.0,"문화 시설(공연장, 영화관, 전시관 등)",지역 축제/행사,missing,missing,missing,missing,missing,missing,3.5,5.0
spot_1799,놀라운트릭아이미술관,90.0,"문화 시설(공연장, 영화관, 전시관 등)",missing,missing,missing,missing,missing,missing,missing,3.5,4.0
spot_1800,4.3유적지,0.0,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_1802,자부,120.0,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1805,서귀포혁신도시 국민체육센터,60.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_1806,제주카약올레,38.18181818181818,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",체험 활동 관광지,missing,missing,missing,missing,missing,missing,4.2727272727272725,4.454545454545454
spot_1807,중문회포장센터 새벽야시장,67.5,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,4.0,4.25
spot_1810,소심한책방,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1811,휘닉스제주섭지코지 수영장,90.0,"테마시설(놀이공원, 워터파크)",missing,missing,missing,missing,missing,missing,missing,4.5,4.5
spot_1813,서귀포시 대륜동 169-5,120.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1814,과일천하농수산,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_1815,문예회관,150.0,"문화 시설(공연장, 영화관, 전시관 등)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1816,핀크스GC,480.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1817,서귀포국민체육센터,230.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1820,파라토도스,90.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,4.0,3.5
spot_1823,보성시장,15.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_1826,다이노스어라이브,60.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,1.0,4.0
spot_1827,도리빨,90.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",자연관광지,missing,missing,missing,missing,missing,missing,4.5,4.5
spot_1829,제주시수협 바다마트 직매장,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,2.0,2.0
spot_1830,둘레길,30.0,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,missing,3.5,3.5
spot_1833,억새밭,30.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1839,술의식물원,60.0,"테마시설(놀이공원, 워터파크)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1843,테디제주,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,4.0,5.0
spot_1844,판포리 인근 해안도로,0.0,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_1846,만월당,90.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_1847,제주석창포영농조합법인,90.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1851,서귀중앙초등학교,60.0,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,missing,4.0,3.0
spot_1854,플레이타임 신화월드제주점,90.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_1855,한림성당,30.0,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
