iter	Passed	Remaining
1109	64557	33674
1110	64621	33619
1111	64677	33560
1112	64744	33506
1113	64805	33449
1114	64867	33393
1115	64922	33334
1116	64983	33277
1117	65042	33219
1118	65100	33161
1119	65155	33101
1120	65275	33074
1121	65350	33024
1122	65413	32968
1123	65470	32910
1124	65526	32850
1125	65589	32794
1126	65646	32735
1127	65708	32679
1128	65772	32624
1129	65834	32567
1130	65890	32508
1131	65946	32449
1132	66001	32389
1133	66054	32328
1134	66111	32269
1135	66187	32219
1136	66345	32210
1137	66430	32164
1138	66486	32105
1139	66545	32047
1140	66604	31988
1141	66667	31932
1142	66730	31876
1143	66788	31818
1144	66856	31764
1145	66916	31706
1146	66984	31652
1147	67052	31598
1148	67116	31542
1149	67182	31487
1150	67249	31433
1151	67309	31375
1152	67370	31318
1153	67516	31300
1154	67599	31253
1155	67685	31207
1156	67748	31151
1157	67811	31094
1158	67870	31036
1159	67942	30984
1160	68002	30926
1161	68062	30868
1162	68117	30808
1163	68177	30750
1164	68233	30690
1165	68300	30635
1166	68373	30583
1167	68540	30573
1168	68595	30513
1169	68665	30459
1170	68739	30407
1171	68796	30347
1172	68859	30291
1173	68913	30230
1174	68978	30174
1175	69041	30117
1176	69099	30058
1177	69156	29998
1178	69208	29937
1179	69257	29874
1180	69308	29812
1181	69360	29751
1182	69415	29690
1183	69470	29630
1184	69524	29569
1185	69669	29547
1186	69731	29490
1187	69785	29429
1188	69838	29368
1189	69894	29308
1190	69945	29246
1191	70002	29187
1192	70056	29126
1193	70107	29064
1194	70166	29006
1195	70219	28945
1196	70269	28882
1197	70325	28822
1198	70380	28762
1199	70432	28701
1200	70494	28643
1201	70551	28584
1202	70605	28523
1203	70663	28465
1204	70767	28424
1205	70832	28368
1206	70890	28309
1207	70939	28246
1208	71003	28189
1209	71059	28130
1210	71116	28070
1211	71169	28009
1212	71237	27954
1213	71292	27894
1214	71355	27837
1215	71411	27777
1216	71487	27725
1217	71546	27667
1218	71599	27605
1219	71657	27546
1220	71709	27485
1221	71768	27427
1222	71863	27382
1223	71916	27321
1224	71967	27259
1225	72018	27197
1226	72069	27136
1227	72126	27076
1228	72182	27016
1229	72234	26955
1230	72292	26896
1231	72368	26844
1232	72426	26785
1233	72480	26724
1234	72536	26665
1235	72588	26604
1236	72650	26546
1237	72706	26486
1238	72757	26425
1239	72810	26364
1240	72912	26321
1241	73010	26276
1242	73072	26218
1243	73128	26159
1244	73182	26098
1245	73234	26037
1246	73288	25977
1247	73345	25917
1248	73408	25860
1249	73458	25798
1250	73511	25737
1251	73563	25676
1252	73614	25615
1253	73665	25553
1254	73715	25491
1255	73764	25429
1256	73815	25368
1257	73868	25308
1258	73922	25247
1259	74027	25204
1260	74080	25143
1261	74140	25085
1262	74200	25027
1263	74252	24966
1264	74309	24906
1265	74363	24846
1266	74420	24787
1267	74480	24729
1268	74541	24670
1269	74585	24607
1270	74637	24546
1271	74690	24485
1272	74742	24424
1273	74792	24363
1274	74844	24302
1275	74899	24242
1276	74956	24183
1277	75017	24125
1278	75116	24079
1279	75171	24019
1280	75244	23965
1281	75322	23912
1282	75381	23854
1283	75443	23796
1284	75498	23736
1285	75572	23682
1286	75630	23623
1287	75692	23565
1288	75760	23509
1289	75841	23458
1290	75907	23401
1291	75979	23346
1292	76051	23291
1293	76124	23237
1294	76304	23215
1295	76367	23157
1296	76429	23099
1297	76498	23043
1298	76556	22984
1299	76660	22939
1300	76772	22896
1301	76875	22850
1302	76966	22800
1303	77040	22745
1304	77101	22687
1305	77178	22633
1306	77246	22576
1307	77370	22536
1308	77467	22488
1309	77536	22432
1310	77611	22377
1311	77676	22320
1312	77741	22262
1313	77810	22206
1314	77912	22159
1315	78011	22111
1316	78091	22057
1317	78158	22000
1318	78234	21945
1319	78309	21891
1320	78397	21839
1321	78598	21819
1322	78707	21773
1323	78793	21721
1324	78872	21667
1325	78943	21611
1326	79017	21555
1327	79083	21497
1328	79153	21441
1329	79231	21386
1330	79304	21330
1331	79371	21272
1332	79434	21214
1333	79560	21172
1334	79624	21113
1335	79693	21056
1336	79770	21001
1337	79837	20944
1338	79904	20886
1339	79976	20829
1340	80164	20803
1341	80250	20750
1342	80317	20692
1343	80384	20634
1344	80457	20577
1345	80609	20541
1346	80729	20497
1347	80795	20438
1348	80854	20378
1349	80912	20318
1350	80973	20258
1351	81031	20197
1352	81087	20137
1353	81144	20076
1354	81195	20014
1355	81259	19955
1356	81326	19897
1357	81396	19839
1358	81469	19782
1359	81538	19725
1360	81610	19667
